Question ID,Question Text,All,44+,55+,Africa,Asia,Caribbean,Central America,Central Asia,Eastern Africa,Eastern Asia,Eastern Europe,Europe,Middle Africa,North America,Norther Europe,Northern Africa,Northern America,O1: Arabic,O1: Chinese (China),O1: English,O1: French,O1: Hindi,O1: Portuguese (Brazil),O1: Russian,O1: Spanish,O2: &lt;18,O2: 18-25,O2: 26-35,O2: 36-45,O2: 46-55,O2: 56-65,O2: 65+,O3: Female,O3: Male,O3: Non-binary,O3: Other / prefer not to say,O4: Rural,O4: Suburban,O4: Urban,O5: Equally concerned and excited,O5: More concerned than excited,O5: More excited than concerned,O6: Buddhism,O6: Christianity,O6: Hinduism,O6: I do not identify with any religious group or faith,O6: Islam,O6: Judaism,O6: Other religious group,O6: Sikhism,O7: Afghanistan,O7: Albania,O7: Algeria,O7: Andorra,O7: Angola,O7: Antigua & Deps,O7: Argentina,O7: Armenia,O7: Australia,O7: Austria,O7: Azerbaijan,O7: Bahamas,O7: Bahrain,O7: Bangladesh,O7: Barbados,O7: Belarus,O7: Belgium,O7: Belize,O7: Benin,O7: Bhutan,O7: Bolivia,O7: Bosnia Herzegovina,O7: Botswana,O7: Brazil,O7: Brunei,O7: Bulgaria,O7: Burkina,O7: Burundi,O7: Cambodia,O7: Cameroon,O7: Canada,O7: Cape Verde,O7: Central African Rep,O7: Chad,O7: Chile,O7: China,O7: Colombia,O7: Comoros,O7: Congo,O7: Congo {Democratic Rep},O7: Costa Rica,O7: Croatia,O7: Cuba,O7: Cyprus,O7: Czech Republic,O7: Denmark,O7: Djibouti,O7: Dominica,O7: Dominican Republic,O7: East Timor,O7: Ecuador,O7: Egypt,O7: El Salvador,O7: Equatorial Guinea,O7: Eritrea,O7: Estonia,O7: Ethiopia,O7: Fiji,O7: Finland,O7: France,O7: Gabon,O7: Gambia,O7: Georgia,O7: Germany,O7: Ghana,O7: Greece,O7: Grenada,O7: Guatemala,O7: Guinea,O7: Guinea-Bissau,O7: Guyana,O7: Haiti,O7: Honduras,O7: Hungary,O7: Iceland,O7: India,O7: Indonesia,O7: Iran,O7: Iraq,O7: Ireland {Republic},O7: Israel,O7: Italy,O7: Ivory Coast,O7: Jamaica,O7: Japan,O7: Jordan,O7: Kazakhstan,O7: Kenya,O7: Kiribati,O7: Korea North,O7: Korea South,O7: Kosovo,O7: Kuwait,O7: Kyrgyzstan,O7: Laos,O7: Latvia,O7: Lebanon,O7: Lesotho,O7: Liberia,O7: Libya,O7: Liechtenstein,O7: Lithuania,O7: Luxembourg,O7: Macedonia,O7: Madagascar,O7: Malawi,O7: Malaysia,O7: Maldives,O7: Mali,O7: Malta,O7: Marshall Islands,O7: Mauritania,O7: Mauritius,O7: Mexico,O7: Micronesia,O7: Moldova,O7: Monaco,O7: Mongolia,O7: Montenegro,O7: Morocco,O7: Mozambique,"O7: Myanmar, {Burma}",O7: Namibia,O7: Nauru,O7: Nepal,O7: Netherlands,O7: New Zealand,O7: Nicaragua,O7: Niger,O7: Nigeria,O7: Norway,O7: Oman,O7: Pakistan,O7: Palau,O7: Palestine,O7: Panama,O7: Papua New Guinea,O7: Paraguay,O7: Peru,O7: Philippines,O7: Poland,O7: Portugal,O7: Qatar,O7: Romania,O7: Russian Federation,O7: Rwanda,O7: Saint Vincent & the Grenadines,O7: Samoa,O7: San Marino,O7: Sao Tome & Principe,O7: Saudi Arabia,O7: Senegal,O7: Serbia,O7: Seychelles,O7: Sierra Leone,O7: Singapore,O7: Slovakia,O7: Slovenia,O7: Solomon Islands,O7: Somalia,O7: South Africa,O7: South Sudan,O7: Spain,O7: Sri Lanka,O7: St Kitts & Nevis,O7: St Lucia,O7: Sudan,O7: Suriname,O7: Swaziland,O7: Sweden,O7: Switzerland,O7: Syria,O7: Taiwan,O7: Tajikistan,O7: Tanzania,O7: Thailand,O7: Togo,O7: Tonga,O7: Trinidad & Tobago,O7: Tunisia,O7: Turkmenistan,O7: Tuvalu,O7: Türkiye,O7: Uganda,O7: Ukraine,O7: United Arab Emirates,O7: United Kingdom,O7: United States,O7: Uruguay,O7: Uzbekistan,O7: Vanuatu,O7: Vatican City,O7: Venezuela,O7: Vietnam,O7: Yemen,O7: Zambia,O7: Zimbabwe,Oceania,South America,South Eastern Asia,Souther Asia,Southern Africa,Southern Europe,Western Africa,Western Asia,Western Europe
a8c7a309-9e7e-4e8f-960f-d94acc97614b,"""I have a lot in common with the people around me.""",1035,144,48,170,509,0,16,15,121,136,34,140,1,133,38,36,117,19,118,767,13,7,30,23,58,0,290,409,192,96,44,4,488,539,4,4,79,287,669,559,102,374,39,336,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,114,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
2a16a259-3822-4efe-a1df-100a55a83896,"""I feel isolated from others.""",1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
a2cd2134-b0a1-4610-a40c-66c6cf3bd0af,"""I can find companionship when I want it.""",1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
4baa8683-eee5-4152-b402-0946f50b6a46,How many children do you have?,1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
f96023f2-33a7-46ef-b607-a7b26a64423a,Are you a parent or guardian to any children under the age of 18 who live with you some or all of the time?,1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
4b5fccdd-0613-4d6e-bb96-3c5e5941b75a,How many children under the age of 18 live with you some or all of the time?,1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
8ff3a13c-4d23-4556-bd78-6d39836a5fbd,What is your current marital or relationship status?,1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
f6323f3b-de97-4be6-9c48-f55ff9e65f66,"How familiar are you with AI applications or websites that are designed for companionship, emotional support, or extended conversations (sometimes called AI companions, AI friends, or chatbots for emotional connection)?""",1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
512c7b5d-035f-44c9-b8b9-5dffa9ba7548,Please select the AI tools that you have heard of,1034,144,48,169,509,0,16,15,120,136,34,140,1,133,38,36,117,19,118,766,13,7,30,23,58,0,289,409,192,96,44,4,488,538,4,4,79,286,669,558,102,374,39,335,139,317,166,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,113,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
a6b2e02d-8b72-4aa4-8a57-2af17d3c6edc,"Which of these have you tried, even once?",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
cb65b063-bff3-4cac-a827-dbab6693e307,"Have you ever personally used an AI application, website, or chatbot specifically for companionship, emotional support, or extended conversation?",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
df390e18-e53b-4106-b81c-d6c80c01faed,"Thinking about the specific times or periods when you have used AI applications, websites, or chatbots for companionship, emotional support, or extended conversation, how available was support or companionship from other humans (such as friends, family, or professional services) if you had wanted it?",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
179300a7-9cdf-486a-814b-842b7123254f,"And during those same times, how appealing was the idea of seeking support or companionship from other humans?",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
a376cbfc-98d2-4b9a-9435-428aa3fd6834,"Thinking about your own experiences, has using an AI companion or chatbot ever made you feel less alone, lonely, or isolated?",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
5bf3142c-9b73-4fbb-8883-b2994840f9d6,"Overall, how would you describe the impact of that AI emotional support on your mental well-being at that time?",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
e9d0f3c1-2189-48c0-99cb-4a3b07e37b36,"Pets or companion animals (e.g., dogs, cats)",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
7e99c66a-c63a-4788-a8d5-29212c7dd01d,"Plants or natural elements (e.g., a specific tree, a garden, the ocean)",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
0f8f1706-fc7d-4f28-a681-ba8c222e2d92,"Wild animals (living in their natural habitat, not kept as pets)",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
0f572253-0025-4b17-a8eb-c8fe8029a32c,"Cherished objects or everyday machines (e.g., a special gift, a smartphone, a favorite vehicle, a musical instrument)",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
9ee21a65-e19d-4b94-8c3f-f431a54f7751,"Fictional characters (e.g., in books, movies, non-interactive TV shows or video games)",1032,144,48,167,509,0,16,15,119,136,34,140,1,133,38,35,117,19,118,764,13,7,30,23,58,0,288,408,192,96,44,4,487,537,4,4,79,284,669,556,102,374,39,335,139,316,165,17,16,5,0,1,7,0,1,0,2,1,10,3,0,0,0,15,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,24,0,0,0,36,97,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,0,0,14,1,2,0,0,0,0,0,0,0,6,1,196,34,0,0,2,20,16,0,0,20,1,15,112,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,1,0,21,0,3,0,0,0,0,16,10,2,0,2,8,0,0,0,0,0,4,0,0,0,0,10,6,0,0,1,11,0,12,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,13,0,1,2,28,93,0,0,0,0,0,13,0,0,1,13,67,83,233,11,34,1,44,34
