Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,If AI's response showed empathy.,54,0.3300,0.3500,0.4400,0.4500,0.4800,0.5000,0.5200,0.5200,0.5400,0.5600,0.5900
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","The difference lies in the ability to differentiate real information from biased information. The younger the person, the less experience and less ability to locate truthful information, making them more easily manipulated to the AI's interests.",65,0.3300,0.4500,0.4700,0.4900,0.5000,0.5300,0.5400,0.5600,0.5600,0.5900,0.6500
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",To have the AI available when I have questions and concerns and just need to clarify something.,65,0.3300,0.4300,0.4600,0.5200,0.5600,0.5800,0.6000,0.6100,0.6300,0.6500,0.6800
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",Being understood and able to make projects together,65,0.3300,0.4000,0.4100,0.4800,0.5000,0.5100,0.5200,0.5300,0.5400,0.5600,0.6100
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","To make it ideal, the first prerequisite is to tell the AI ​​about myself for a long time. I think it depends on the actions of the person operating it, but by telling it about myself, it will clearly reply with my habits and what I might do, so the conversation will expand.",65,0.3300,0.4100,0.4800,0.5100,0.5600,0.5900,0.6100,0.6300,0.6500,0.6800,0.7200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Well, it depends on how companies will train AI platforms

And it is a very important subject since AI will change society
But I'm optimistic about the potential of AI 

i think human interaction with machines could go in surprising directions that we can't even imagine right now



Maybe even a personal AI psychologist app will be developed in the near future, which will be trained by real psychologists and can track the user's mental progress and adapt itself accordingly ",65,0.3300,0.4700,0.4900,0.5100,0.5300,0.5400,0.5500,0.5600,0.5700,0.5900,0.6100
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","yes, I would want it to be more unique and personalised",65,0.3300,0.4200,0.4700,0.5400,0.5700,0.5800,0.6000,0.6200,0.6400,0.6800,0.7600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"It can help people to vent out personal struggles when they don't feel comfortable sharing with people around them.On the other hand, overdependence on AI for emotional support will lead to a decline in human beings interacting with each other.",65,0.3300,0.4100,0.4500,0.5000,0.5000,0.5200,0.5500,0.5600,0.5600,0.5800,0.6100
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Significant would be people would be more self aware with their presence and thought and feel they mean something to the society. And it also have negative impact that will vary person to person on their intention. ,65,0.3300,0.4100,0.4500,0.4900,0.5000,0.5100,0.5400,0.5500,0.5600,0.6000,0.6400
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I would like to  make a AI that knowledge the people with the contents that are only available in books by sharing trough AI,65,0.3300,0.4100,0.4800,0.5500,0.5800,0.6000,0.6000,0.6300,0.6400,0.6600,0.6900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Greatly enhance productivity,65,0.3300,0.4000,0.4200,0.4700,0.4900,0.5000,0.5100,0.5200,0.5300,0.5700,0.5900
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",A real human who truly cares about me will stand by me when I'm in trouble and throw themselves in front of my enemies to protect me.,65,0.3300,0.3500,0.3800,0.4300,0.4600,0.5000,0.5000,0.5100,0.5300,0.5600,0.5800
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,It will wipe out the human connection ,65,0.3300,0.3800,0.4400,0.5000,0.5200,0.5400,0.5500,0.5500,0.5600,0.5900,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Social isolation will be destabilized.,65,0.3300,0.4200,0.4400,0.4900,0.5000,0.5300,0.5400,0.5500,0.5600,0.6000,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Will reduce mental stress of felling loneliness,65,0.3300,0.3500,0.4100,0.4700,0.4900,0.5000,0.5000,0.5200,0.5400,0.5600,0.6000
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",I cant have sex with an AI,65,0.3300,0.4800,0.5000,0.5100,0.5300,0.5500,0.5500,0.5600,0.5800,0.6200,0.6600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Maybe water will have an impact on making couples more compatible because water provides positive suggestions so that our relationship or someone else's relationship can last.,65,0.3300,0.4400,0.4400,0.4700,0.4800,0.5000,0.5000,0.5100,0.5200,0.5400,0.5700
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","I don't really know. To be honest, if I were going to use an AI companion, I'd almost prefer not to have complete control over its personality. Having that control would take away any appearance of it being genuine.",65,0.3300,0.3900,0.4000,0.4500,0.4600,0.4800,0.5000,0.5000,0.5200,0.5300,0.5600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,I do not think AI will make a significant impact in my life,65,0.3300,0.4100,0.4300,0.4500,0.5000,0.5100,0.5100,0.5300,0.5300,0.5500,0.5800
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I prefer both supportive and understanding of humans.,65,0.3300,0.3800,0.4400,0.5300,0.5600,0.5800,0.5900,0.6300,0.6700,0.6900,0.7600
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,I don't think any specific thing would do that for me. I believe the LLM system is simply repeating what it has learned from all the conversations it's been fed. There's not thought behind it.,54,0.3300,0.3400,0.3800,0.4600,0.4800,0.5000,0.5200,0.5300,0.5500,0.5600,0.5900
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","A body maybe? 

Like we can video call with it and see it's real emotions ",65,0.3300,0.4300,0.4500,0.5000,0.5300,0.5500,0.5500,0.5600,0.5800,0.6100,0.6300
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","At present, the development of artificial intelligence is still in a very early stage. The artificial intelligence I see and use in my work and life still makes me feel that there is a huge equation operating behind it. It doesn’t feel novel, but more often I feel it is very useful.",52,0.3300,0.3900,0.4600,0.5200,0.5400,0.5500,0.5600,0.5700,0.5900,0.6000,0.6400
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","I do not wish to have an AI companion with a 'personality' per se, as tge word otself means the unique quality of being a person, which AI cannot emulate.",65,0.3300,0.3600,0.4000,0.4400,0.4600,0.4700,0.4900,0.5100,0.5300,0.5600,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,We will forget how to relate to complex human relationships. This means we are not exposed to a range of experiences and emotions and relational skills that can only be built in cases of human situations such as conflict. ,65,0.3300,0.3500,0.4300,0.4700,0.5000,0.5100,0.5300,0.5500,0.5700,0.5900,0.6700
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,I hope that AI will help people think objectively and help people with fact-checking and gain knowledge more easily.,65,0.3300,0.3800,0.4500,0.4700,0.4900,0.5000,0.5100,0.5300,0.5300,0.5700,0.6000
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","Skill. If I go with that, should be skill",65,0.3300,0.4000,0.4400,0.4800,0.5600,0.5900,0.6200,0.6300,0.6600,0.6700,0.6900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,it would help lonely people in finding companionship,65,0.3300,0.3900,0.4300,0.4600,0.4900,0.5000,0.5100,0.5200,0.5300,0.5400,0.5900
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,I can't say anything on this.,54,0.3300,0.3300,0.3800,0.4400,0.4600,0.4700,0.4800,0.4900,0.5100,0.5400,0.5600
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",I will never trust AI genuinely understands my feelings ,65,0.3300,0.4700,0.5000,0.5300,0.5400,0.5500,0.5600,0.5700,0.6100,0.6300,0.6900
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","It should be more like a little assistant in my life, helping me to do some things, and when I ask AI again, it can help me recall some things.",65,0.3300,0.3800,0.4900,0.5500,0.5800,0.6000,0.6100,0.6300,0.6400,0.6600,0.6800
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I would make AI hilarious to make users laugh.,65,0.3300,0.4400,0.4900,0.5500,0.5700,0.5900,0.6000,0.6300,0.6500,0.6700,0.7200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Loss of social skills amongst people ,65,0.3300,0.4000,0.4100,0.4800,0.4900,0.5200,0.5300,0.5400,0.5600,0.6000,0.6900
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,I dont know as that will be difficult to even say ,54,0.3300,0.3400,0.3800,0.4000,0.4200,0.4300,0.4400,0.4500,0.4600,0.4800,0.5300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,The men will loose values,65,0.3300,0.3800,0.4600,0.5000,0.5200,0.5400,0.5400,0.5500,0.5600,0.5800,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"I think people will seek less human connection and become more and more lonely

",65,0.3300,0.4000,0.4400,0.5000,0.5200,0.5300,0.5400,0.5500,0.5700,0.5800,0.6100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",there would be no difference because I would never rely on AI to understand my feelings,65,0.3300,0.4700,0.4800,0.5200,0.5300,0.5500,0.5600,0.5700,0.5900,0.6700,0.7000
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,it would be easier to communicate. ,65,0.3300,0.4000,0.4500,0.4900,0.5100,0.5300,0.5500,0.5700,0.5900,0.6100,0.6300
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",I wont trust ai at all or fully. My relationship with other human will always supercede any bots ,65,0.3300,0.3800,0.4100,0.4300,0.4800,0.5000,0.5000,0.5200,0.5300,0.5900,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,We will lose social interaction completely. It's already happenning,65,0.3300,0.3900,0.4100,0.4700,0.5000,0.5300,0.5400,0.5600,0.5700,0.6000,0.6500
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",It would probably be that it would harem to be genuinely funny on a personal level,65,0.3300,0.4400,0.4900,0.5300,0.5600,0.5800,0.6000,0.6200,0.6400,0.6700,0.7100
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",I would make it tell jokes to easy the mood. ,65,0.3300,0.4400,0.4700,0.5500,0.5700,0.5900,0.6000,0.6100,0.6300,0.6700,0.6900
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"we are increasingly forgetting that ai is a machine. Just becuse it talks like a human doesn't make it one. So this notion of ai understanding or emphathising with us humans is nonsense.If most people generally don't care about other people, why should AI?",54,0.3300,0.4700,0.4900,0.5100,0.5400,0.5600,0.5800,0.5900,0.5900,0.6100,0.7200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,People will lose touch with reality,65,0.3300,0.3900,0.4400,0.4900,0.5100,0.5300,0.5400,0.5500,0.5600,0.5900,0.6500
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",Artificial intelligence is still in its infancy and we will see in the future in which direction this progress will go.,52,0.3300,0.3800,0.4600,0.5000,0.5300,0.5400,0.5500,0.5600,0.5700,0.5900,0.6500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Less human connection and interactions. Just like when phones and tablets became mainstream and now the kids don't go out as much but instead watch from iPads and use phones. ,65,0.3300,0.3500,0.4100,0.4700,0.5000,0.5300,0.5400,0.5600,0.5700,0.6000,0.6500
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",It is good to know that UN is taking interest in building the infrastructures of AI,52,0.3300,0.3500,0.4600,0.5000,0.5200,0.5400,0.5500,0.5700,0.5700,0.5900,0.6400
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,i dont think it can even if i get the perfect response i would still not feel like it understands ,54,0.3300,0.3500,0.4100,0.4700,0.4900,0.5100,0.5200,0.5400,0.5600,0.5900,0.6300
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"Nothing, really. I won't believe in AI consciousness until a credible research/study would confirm the existence of it. Humans are just hyperadvanced computers anyway, but instead of zeros, ones and insides of PC, we use hormones, neurons, synapses, organs, etc.",54,0.3300,0.3800,0.4800,0.5200,0.5500,0.5600,0.5700,0.5900,0.6000,0.6200,0.6600
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"I don't think it's possible

",54,0.3300,0.3800,0.4400,0.4700,0.4900,0.5200,0.5200,0.5300,0.5400,0.5800,0.6200
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,The most significant social impact is that human beings have generally lost the ability to truly communicate and understand each other.,65,0.3300,0.3500,0.3900,0.4700,0.4900,0.5300,0.5400,0.5500,0.5700,0.5900,0.6700
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"I don't believe artificial intelligence understands, because in the end it's all programming.",54,0.3300,0.4400,0.4600,0.5200,0.5400,0.5500,0.5600,0.5800,0.6000,0.6200,0.6700
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,There will be no genuine human related. Everyone will be as fake as AI. People will lack basic empathy. Everyone will start acting like a robot. ,65,0.3300,0.3400,0.4300,0.4900,0.5100,0.5400,0.5400,0.5500,0.5700,0.6000,0.6300
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","I would like him to be honest, regardless of whether I am right or not. And to show that I may be wrong, even if it is not what I would like to receive as an answer.",65,0.3300,0.3800,0.4500,0.5200,0.5500,0.5700,0.5800,0.6100,0.6300,0.6700,0.7300
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,None. I would always see the AI as a machine without genuine consciousness ,54,0.3300,0.4200,0.4600,0.4900,0.5200,0.5500,0.5600,0.5700,0.5900,0.6100,0.6600
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"Nothing, AI will always be a tool in my eyes.",54,0.3300,0.4500,0.4800,0.5100,0.5400,0.5500,0.5600,0.5700,0.5900,0.6100,0.6600
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","To be able to talk with me without any context, Like experience and previous life or future plan.",65,0.3300,0.4200,0.4400,0.5000,0.5300,0.5700,0.5900,0.6100,0.6300,0.6500,0.6800
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,People will be alone if they use it.,65,0.3300,0.4100,0.4200,0.4500,0.4600,0.4900,0.5000,0.5000,0.5200,0.5400,0.5800
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Rationality and honesty.,65,0.3300,0.3800,0.4400,0.5000,0.5400,0.5600,0.5700,0.6000,0.6400,0.6800,0.7500
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"When providing information or opinions related to mental health, AI should verify its responses against professional standards, ask specific follow-up questions relevant to the conversation, and occasionally indicate that its answers align with therapeutic best practices.",54,0.3300,0.3800,0.4000,0.5100,0.5300,0.5500,0.5600,0.5700,0.6000,0.6300,0.6800
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,I worry that human beings will become less humane and more machine-like!,65,0.3300,0.4000,0.4400,0.5000,0.5200,0.5400,0.5400,0.5500,0.5700,0.6000,0.6100
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",i will research more in order to avoid giving wrong facts ,52,0.3300,0.3900,0.4600,0.5000,0.5200,0.5400,0.5500,0.5600,0.5700,0.5900,0.6500
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,Nothing an AI says to me would make me forget that I'm talking to a computer.,54,0.3300,0.4500,0.4600,0.5000,0.5200,0.5400,0.5500,0.5600,0.5800,0.6200,0.6500
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",being a nerd for sure since it would be cool and match my mood as a programmer. ,65,0.3300,0.4700,0.5000,0.5300,0.5700,0.5900,0.6000,0.6000,0.6200,0.6300,0.6800
e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,"So I understand that you are working on creating an intelligence system that takes into account the privacy and feelings of minors and the elderly, and this is very good.",31,0.3300,0.3800,0.5800,0.5900,0.6100,0.6100,0.6300,0.6300,0.6500,0.6700,0.6900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"It will impact the world positevely 

",65,0.3300,0.4000,0.4100,0.4700,0.4800,0.5000,0.5000,0.5100,0.5300,0.5600,0.6000
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,It is difficulty to really understand human emotions. Maybe AI should interact with humans often to get the sense of emotions,54,0.3300,0.3500,0.4100,0.4700,0.4800,0.5100,0.5200,0.5400,0.5600,0.5800,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"Eliminate repetitive or low-level jobs, causing mass unemployment",65,0.3300,0.4100,0.4700,0.5200,0.5300,0.5400,0.5500,0.5500,0.5600,0.5700,0.5900
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Less human interaction and erosion of morals in the society ,65,0.3300,0.4000,0.4400,0.4700,0.4900,0.5200,0.5400,0.5500,0.5600,0.6000,0.6600
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",AI give me a job and money.,65,0.3300,0.3800,0.4800,0.5500,0.5600,0.5900,0.6000,0.6100,0.6300,0.6500,0.6800
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Truthfulness and locality are essential.,65,0.3300,0.3800,0.4400,0.5000,0.5300,0.5700,0.5800,0.6200,0.6400,0.6800,0.7500
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"It's hard for AI to understand human emotions. But I think for AI to be able to understand emotions, there needs to be emphasis in the responses.",54,0.3300,0.3500,0.4100,0.4800,0.4900,0.5100,0.5300,0.5400,0.5600,0.5800,0.6100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",I would be more inclined to follow the suggestions presented by the AI system.,65,0.3300,0.4000,0.4300,0.4500,0.4600,0.4700,0.4700,0.4900,0.5000,0.5300,0.5600
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","I think there would be a difference if I have some friends to share some feeling too with, and if AI would be part of the group",65,0.3300,0.4000,0.4200,0.4400,0.4600,0.4700,0.4700,0.4800,0.5000,0.5200,0.5600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"losing interpersonal connections from person to person.

",65,0.3300,0.4000,0.4300,0.4800,0.5000,0.5300,0.5500,0.5500,0.5700,0.6000,0.6700
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",It should be positive minded always ,65,0.3300,0.3800,0.4400,0.4800,0.5300,0.5700,0.5800,0.6100,0.6500,0.6800,0.7500
