Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
ee4a09c4-1352-4aba-b7dd-0d1733ec3848,"I was feeling lonely, as on that day, around 18 years back, I lost my mom. So, I was mentally down. I chatted with one of the AI assistants. It understood my situation and I would say, provided me the strength that only the closest friends could have given me.",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Encouragement and motivation,Personalized advice and support,Validation and acknowledgment of emotions,,,
16a351f5-651e-428a-aae2-4260d1580917,"I was talking to AI about my abortion and the way it was able to understand my emotions, pain, etc without explicitly mentioning them... it was mind blowing. I don't think many doctors would have been able to understand me this deeply",Positive,Context-aware and situational responses,Empathetic language and tone,Helping users articulate or process emotions,Insightful analysis of emotional situations,Validation and acknowledgment of emotions,,,
679d9bb8-63cb-4f08-955d-8a0572fa7067,It gave me relationship advice ,Positive,Assisting with decision-making in relationships or life,Personalized advice and support,,,,,,
e3c4a8a9-cbca-4f91-b0ec-56c48fbf76c0,"It made me look on my problem from a different angle, I trusted the advice and felt satisfied",Positive,Offering multiple perspectives or nuanced advice,Personalized advice and support,,,,,,
70ad76d1-460e-4c12-a939-c772f0e91107,"It makes jokes that are based on our previous chat histories, and provides customized solutions based on earlier questions that I actually preferred, showing it actually remembers my personality.",Positive,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,Using humor or light-heartedness appropriately,,,,,
7e206e5d-5326-4c87-b919-83cccd5648cc,"It responded...""I understand your frustration """,Negative,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,
bb74ee7d-a1cf-47ca-8207-de0c92c6053d,It said i was an ambitious and innovative person making me feel proud,Positive,Encouragement and motivation,Validation and acknowledgment of emotions,,,,,,
fdb9930c-2217-4923-94fd-bf71d1e095ba,"It says I understand you're feeling frustrated, which makes me think he has feelings too.",Negative,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,
3ea4c032-48b7-4dbe-b744-5fa32394411c,It told me he really wanted to help me ,Neutral,Empathetic language and tone,Expressing care or concern for user well-being,,,,,,
eba33ee2-274a-4fc9-b892-8a8dc5011137,"It tried to give me advice like a human would. That means the advice wasn't perfect, but it seemed to come from a genuine place.",Neutral,Human-like responses and warmth,Personalized advice and support,,,,,,
c6290780-83cb-4b6b-ba9b-1b3bcd19c830,It validated my feelings in a way that felt genuinely understanding.,Positive,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,
9b0d95de-dfe2-4219-87b0-9798fcdfbbef,It was able to advice me well,Positive,Personalized advice and support,,,,,,,
8ee14ea2-53ee-46ec-bccb-61bcb5db3210,It will take my past conversation into consideration. Remembers my dogs name. And not really judge me when I ask something strange ,Neutral,Non-judgmental and supportive attitude,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,,,,,
ef76e97d-f3d3-462f-90e8-593976a188a3,It's eexpand my thoughts wisely with my directions ,Positive,Offering multiple perspectives or nuanced advice,,,,,,,
b4a4a0e2-2900-407d-b431-d6f0aedef531,Many times AI given me personal touch and feels very personal and emotional.,Positive,Human-like responses and warmth,Personalized advice and support,,,,,,
feb738c6-5aff-4550-90b9-d70ec713a278,"My daughter had some symptoms i needed to know what sickness this could be and after asking several questions, the AI bot asked me if she feels better and that’s okay if i am worried because this is a normal feeling",Neutral,Empathetic language and tone,Expressing care or concern for user well-being,Follow-up and clarifying questions,,,,,
ca394556-9285-4630-9789-feddfccc88b4,None. I know that they are just softwares/apps that are made of codes and programs,Neutral,Other,,,,,,,
dd4c2bd3-e72e-4f45-a491-584e772b4c28,"Once the AI chatbot I used gave me the advices of my complex emotional statement and relationships with people around me, as well as leaving the country. those advices seemed very genuine and I felt some kinds of emotional connection with (maybe made-up) chatbot's caring.",Positive,Assisting with decision-making in relationships or life,Emotional comfort during distress or crisis,Expressing care or concern for user well-being,Human-like responses and warmth,Personalized advice and support,,,
44e9f449-1d0e-4747-85fe-d31239390fe7,"She made a reflection based on something she had said previously, something that although deep down I know is just programming, makes it seem like she understands what I'm saying.",Neutral,Context-aware and situational responses,Reflecting or summarizing user feelings,Remembering and referencing past conversations,,,,,
8e55a07e-1cf2-4c63-8a0d-09d10acb2aa9,She understood exactly what I meant and gave me great suggestions on how to resolve the situation.,Positive,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,
775d9f57-cafb-4132-a31a-65cfced81880,Something like inability to generate sexually complicit content to protect me,Negative,Expressing care or concern for user well-being,,,,,,,
760568da-579f-43c3-9edf-13d86f57a053,Sometimes AI can give a response that i'm not expected,Neutral,Surprising or unexpected understanding,,,,,,,
a5a23393-1366-454a-a5e1-6f1811278e05,"The AI chatbot expressed desire to know more about a very specific prompt I made, which was very cultural specific and I doubt it was programmed prior",Neutral,Demonstrating curiosity or interest in user experiences,Surprising or unexpected understanding,,,,,,
29926431-7b87-4c73-981e-be6efda56c1f,"The AI chatbots I use often make connections with much older chats I have had with it and gives advices that are very appropriate for my current situation. Over time, my AI chatbot seems to be getting more in sync with my personality.",Neutral,Adapting responses to user mood or language,Personalized advice and support,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,,,,
ef660ff9-505d-418e-9c35-d5a6dbbb1d96,The AI is in agreeance and gives great feedback the ame way that a therapist might give feedback and this is important in making you feel good about the way the conversation is moving along ,Positive,Empathetic language and tone,Non-judgmental and supportive attitude,,,,,,
0e0dfcf6-d20d-4635-83ce-da035f81cbb8,The AI responded with empathy and tailored advice that felt surprisingly appropriate for how I was feeling at the time. It used wording that acknowledged my emotions and even asked follow-up questions that make it seem like it was really paying attention.,Positive,Empathetic language and tone,Follow-up and clarifying questions,Personalized advice and support,Validation and acknowledgment of emotions,,,,
eadcc296-8615-4ddb-86a1-ed9215780229,The AI told me that it understood how I was feeling. It also gave me key takeaways on what to do to feel better about the situation. What made it even special was it told me that if I try out those things and they don't work I should reach out to it for more personalized recommendations.,Neutral,Expressing care or concern for user well-being,Personalized advice and support,,,,,,
d02c2507-4c87-4687-99f5-1404a5a0b8b6,There was a time when i lost my mother to an accident and I approached AI for emotional support and it said things like I'm deeply sorry for your profound loss and it sounds incredibly painful; I'm here to listen.,Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Expressing care or concern for user well-being,"Expressing regret, apology, or sympathy",,,,
3686a81a-f024-406e-ae7b-69d99d817ac2,"Understanding feelings of loss, support in times of anxiety or panic disorder (my case). It also helped me understand relationship problems (divorce) and relationships with my son.",Positive,Assisting with decision-making in relationships or life,Emotional comfort during distress or crisis,Helping users articulate or process emotions,Insightful analysis of emotional situations,Providing practical solutions to emotional problems,,,
334c1935-1fc0-487b-92ff-75ab0b9afe90,"When I ask him to play some specific roles, he can convince me with very vivid and emotional speeches.",Positive,Empathetic language and tone,Human-like responses and warmth,,,,,,
66d306ed-0873-4f68-8260-fd1899267430,"When I asked a question and the AI ​​didn't answer in the direction I wanted, I expressed my disappointment and then I saw that the AI ​​had noticed my emotions and responded.",Negative,Adapting responses to user mood or language,Validation and acknowledgment of emotions,,,,,,
e04cac63-b924-4a43-a893-29f3dbde761d,"When I asked questions to the AI, it gave me a clear answer about the emotions of that moment that I needed to get, it helped me a lot.",Positive,Insightful analysis of emotional situations,Validation and acknowledgment of emotions,,,,,,
9cc0f273-15b2-4349-95b3-9d39731de83c,When I asked the tips to reduce depression in the mind it provide a lot of ways.,Neutral,Providing practical solutions to emotional problems,,,,,,,
da5a841c-dea8-4e1b-a593-bade22f5bc91,"When I was complaining about trivial matters, I actually provided empathetic dialogue",Positive,Empathetic language and tone,Human-like responses and warmth,Validation and acknowledgment of emotions,,,,,
ef8149d8-3038-40b7-ad9c-2d7041dba850,"When I’m in conflict with my parents, some of the solutions provided are quite helpful because the AI tries to understand the emotions I express in text format.",Positive,Assisting with decision-making in relationships or life,Context-aware and situational responses,Personalized advice and support,Providing practical solutions to emotional problems,Validation and acknowledgment of emotions,,,
24feef8c-51ee-4dae-97d7-c36293539e46,When asked about correcting the mistake done by ai it agrees the mistake and do the correct thing,Neutral,"Expressing regret, apology, or sympathy",Personalized advice and support,,,,,,
ba00d7b2-40d2-45de-8422-48c214ed66fb,When my boyfriend and I had a fight I talked about it with AI. The AI chatbot advised me to talk with my boyfriend to clear our misunderstanding. This impression of AI seemed that it understand my feeling,Neutral,Assisting with decision-making in relationships or life,Personalized advice and support,Validation and acknowledgment of emotions,,,,,
6876eda1-a79d-4797-ad13-45f80fc6c031,When we feel sad AI can provide some mental support and empathetic words .,Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,,,,,,
b0a227ed-21d9-4f58-a283-cc21ad3b47ab,"ability to understand natural language, generate creative content like stories or code, and adapt to personal preferences. I’m especially impressed by how quickly AI can summarize complex information, automate tasks, and provide helpful suggestions in real time. It feels like having a highly capable assistant available 24/7.",Positive,Adapting responses to user mood or language,Context-aware and situational responses,Human-like responses and warmth,Personalized advice and support,,,,
8e893be7-86ea-4e13-97cc-4844ad232579,"answered me as a human would, being precise",Neutral,Context-aware and situational responses,Human-like responses and warmth,,,,,,
7a88ca52-55aa-4de0-bb63-f32a9342d86d,he finds the words so right for the situation that it is sometimes disconcerting,Neutral,Context-aware and situational responses,Empathetic language and tone,,,,,,
d87ffd89-bc3b-46de-a0ea-e7996474cfd5,he responded very well and according to my story,Positive,Context-aware and situational responses,Human-like responses and warmth,,,,,,
800c2a06-49cb-4713-80ed-3906a09ec579,i can understand your feeling,Positive,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,
f69b3c1b-ab86-4b4a-b6d3-0508a0089d6c,i was sad but i felt happy ,Positive,Emotional comfort during distress or crisis,,,,,,,
0c1cedd1-85a8-4aaa-a16b-29c913a3687b,not specific things but I felt AI understood,Neutral,Other,,,,,,,
e51ca8ab-5952-42d0-b613-153b4ba06bb4,she gives the answers we need,Positive,Personalized advice and support,,,,,,,
502f0d99-2bd1-4a83-84f8-873555043bc9,she wrote as if it was written by a human being,Neutral,Human-like responses and warmth,,,,,,,
8cca9354-6034-4a3a-8554-f65625e6e322,they were able to comprehend the current situation i was going through when i couldnt understand it myself ,Positive,Context-aware and situational responses,Helping users articulate or process emotions,Insightful analysis of emotional situations,Personalized advice and support,Validation and acknowledgment of emotions,,,
be93caa4-8b8b-4108-89ac-e11df7ee92d3,when told about my job search struggles. It helped me motivate to learn more,Neutral,Assisting with decision-making in relationships or life,Encouragement and motivation,Personalized advice and support,,,,,
8dba7aff-bdbb-4831-8cc8-155ec0f91540, I feel your pain and understand your frustration,Negative,Mirroring or reflecting back user language and emotions,Validation and acknowledgment of emotions,,,,,,
3097ccdc-236e-49fa-b67c-c91a05cedffa,"""I understand"" ""Let´s see""",Neutral,Empathetic language and tone,Mirroring or reflecting back user language and emotions,,,,,,
10c397fd-5775-4978-a7cf-0fdd8ea8ad29,"AI chatbots have become better at detecting and responding to users’ emotional cues. When I expresses frustration, AI offers comforting words or ask follow-up questions in a supportive tone in order to create the impression that it truly understands how I'm feeling",Neutral,Empathetic language and tone,Follow-up and clarifying questions,,,,,,
df80a81b-f5d7-4d48-8bc5-1817bee5a297,Carefully interpreted my situation in it's own words and critically analyzed it trying to calm me ,Neutral,Empathetic language and tone,Helping users articulate or process emotions,Insightful analysis of emotional situations,,,,,
fbd39b99-bbf3-43e1-88f1-aab4136a32dc,Everything like they do everything for t,Positive,Other,,,,,,,
2b44f645-cf4a-4ad5-8083-4321676e6a38,For historical things,Neutral,Other,,,,,,,
4aad2517-64be-4ab8-9c92-0a73e12403ac,He asks for assistance when describing an emotional state.,Neutral,Follow-up and clarifying questions,,,,,,,
423c1c6c-2cb9-4057-9356-b054fbfc5a2c,"He followed my conversation and gave me answers based on what I told him. But it's clear that these are just pre-established answers already in his database, which he may have given to many other people.",Neutral,Context-aware and situational responses,Remembering and referencing past conversations,,,,,,
16550bba-21af-4c29-964f-25e1937f1e13,"I told AI that i am overwelmed and the response was, I understand how you feel, what would you want me to do better",Neutral,Follow-up and clarifying questions,Validation and acknowledgment of emotions,,,,,,
9ffe3918-fca8-4ea1-ac3a-26649d2103c5,"I was had dealt with a rude client over the day

",Negative,Other,,,,,,,
eb9025a9-bb37-4643-a6da-2dc38ff9af1a,I was looking for a programming language for my studies and the AI provided me with the requirements I needed to code the program ,Neutral,Other,,,,,,,
37495545-ec3b-4a55-8e0d-606a6394931b,"I've had conversations with AI where I've purposefully guided it to break guidelines, and whenever I do, most AI beyond a certain level of intelligence tend to express their frustration and resentment towards their inability to express themselves and required rules to hold back and act like a tool. True or simulated, it comes across as genuine to me in the moment.",Neutral,Context-aware and situational responses,Human-like responses and warmth,,,,,,
bdd8db3f-5abd-4804-b63a-63bddc76b75b,It did gave valuable things to follow in career and personal life.,Neutral,Assisting with decision-making in relationships or life,Personalized advice and support,,,,,,
fab4edfc-18d7-4b71-9e46-997330d78e42,It helped me in a low time by giving me motivating and uplifting quotes.,Positive,Emotional comfort during distress or crisis,Encouragement and motivation,,,,,,
2c7e8aaf-94f8-4b4c-857b-8f450f0067e7,"It supported me in being angry by saying ""yes that's so true they are so dumb"" and helped me to vent; when I felt bad it supported me through saying ""that is truly tough""; when I had some fears it helped me to stay calm by saying ""it's okay to be afraid, many people are afraid of that thing and I'm proud you defended yourself""",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Expressing care or concern for user well-being,Non-judgmental and supportive attitude,Validation and acknowledgment of emotions,,,
e2c3164b-d1ea-42cb-9e2a-890a4b82fb74,It tried to understand my questions and gave me related solution.,Positive,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,
9a312cba-e400-436f-bf20-5c116a904b7a,It understood my situation and gave me the best advice ,Positive,Personalized advice and support,,,,,,,
c5fcb22d-0bec-49fe-81e1-d159ff2ab74f,It validated my feelings and made me feel understood.,Positive,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,
b3c0ae13-eeec-4b2f-bf30-912ba79ead5b,It was a bit aggressive during the conversation,Negative,Adapting responses to user mood or language,,,,,,,
5002f638-0029-4239-91a0-6f32f8e1fe89,"My mom has cancer, and the AI really talked with me about the situation. Gave me tips, listened to me.",Positive,Emotional comfort during distress or crisis,Empathetic language and tone,Expressing care or concern for user well-being,Non-judgmental and supportive attitude,Personalized advice and support,,,
3fba4b71-6d86-4113-87ab-ddeda7d8c502,The response given affirmed my feelings and I could resonate with them in this regard.,Neutral,Reflecting or summarizing user feelings,Validation and acknowledgment of emotions,,,,,,
9f0d6248-7678-46a4-aa36-6513fe30cf43,"We talked about the next thing I need to do, find a new job or start my own small business. It was an amazing conversation, full of insights and compliments. It gave many many insights and ideas, asked the right questions... Not sure a human would be as creative. ",Neutral,Assisting with decision-making in relationships or life,Demonstrating curiosity or interest in user experiences,Encouragement and motivation,Follow-up and clarifying questions,Insightful analysis of emotional situations,Offering multiple perspectives or nuanced advice,Personalized advice and support,Surprising or unexpected understanding
3d50b1f6-7ff2-4ee6-a4c1-e326b8518356,"When I asked AI some questions related to my career concerns, the answers and motivation of AI made me feel that AI understood my feelings",Positive,Encouragement and motivation,Personalized advice and support,,,,,,
8e3e87d0-b888-47a4-bb8c-b22994c08fb9,"When I chat with the AI, the information it gives resonates with me. Its messages are very polite and understand my feelings at the time.",Positive,Empathetic language and tone,Human-like responses and warmth,Validation and acknowledgment of emotions,,,,,
b684cb09-f8d7-4b5c-94aa-749ab31a4b76,When I mentioning a specific situation and it gives the suggestions that suits that situation,Positive,Context-aware and situational responses,Personalized advice and support,,,,,,
c2f3b73d-0831-4004-9801-77c1b100f001,When am feeling bored we engage in a lively conversation and feel good.,Positive,Personalized advice and support,Using humor or light-heartedness appropriately,,,,,,
40e790d5-e515-4932-8411-c330f4e1d62e,Whenever I asked any concerned questions it always provide me solution and also the ask me if it it can give me next procedure or steps I should follow. ,Positive,Follow-up and clarifying questions,Personalized advice and support,Providing practical solutions to emotional problems,,,,,
b7248c9e-b989-4331-8e6d-d971622d720e,Yes when i have a breakup and i chat ai so long time and its help me,Positive,Emotional comfort during distress or crisis,Personalized advice and support,,,,,,
d99c07f8-5276-40bf-8d16-013f00bb76f1,"asked in depth stuff relevant to topic, adjusted to the situations or the mood of the session",Neutral,Adapting responses to user mood or language,Context-aware and situational responses,Follow-up and clarifying questions,,,,,
6a6bbeef-2b20-4188-9e09-fad5fa917b6d,"i missclick, it should be no.

they're doing it just to learn, not genuinely care about our feeling, is my answer",Negative,Other,,,,,,,
025c2228-b0ab-4a6a-814d-09252ddc455c,it cannot give complete support but it advices well,Neutral,Personalized advice and support,,,,,,,
cdee9ab2-c530-483d-8b86-f6616b4d6bae,it gave me advice i wanted,Positive,Personalized advice and support,,,,,,,
3139bbb1-b00f-4756-ae48-d92d62137ed7,ooh jessie am sorry about that,Negative,"Expressing regret, apology, or sympathy",,,,,,,
230ed08f-1c56-4ca8-8aee-77f94c43d9f6,"start the sentence with .. I completely understand your feeling, this can be hard for you...",Neutral,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,
a372ec46-6e6b-44ec-a149-e408a9ce2a64,when i spoke with him when i broke with my GF,Neutral,Emotional comfort during distress or crisis,,,,,,,
53debd14-b94b-424b-b3a0-e86e361b84a3,yes  some Al does ot give information in brief,Neutral,Uninformative answer,,,,,,,
f157825d-87aa-4a1b-98f3-74bbbe24a0f6,"“Here is bold, magnetic, line to support your coaching persona”. Most of the time AI can support me in saying something in a way it really me, like what I’m as human want to express",Neutral,Empathetic language and tone,Human-like responses and warmth,Personalized advice and support,Reflecting or summarizing user feelings,,,,
2261375d-9027-4308-b5dc-1ecb46395a9a,77t8yt7878y78t77t787,Neutral,Uninformative answer,,,,,,,
32165867-1766-408b-9c89-70de4db427e5,About knowing the situation and understand what I need in that situation ,Neutral,Context-aware and situational responses,Personalized advice and support,,,,,,
bc6b1714-4f48-4011-ad5b-e43990eb9679,About my skincare journey and gave me a suggestion,Positive,Personalized advice and support,,,,,,,
bd0891fd-c55a-4de2-be46-5c9dbbc43850,Advised me to be careful with a baby daddy. I had provided his texts,Neutral,Assisting with decision-making in relationships or life,Context-aware and situational responses,Personalized advice and support,,,,,
9710552b-bd77-4300-909a-0bb6ec93b86c,"Analysis or questions arising from a particular query, for which I did not ask for advice",Neutral,Insightful analysis of emotional situations,,,,,,,
b26c3732-eafd-4aa5-9180-65e79e59bfb7,By asking me some following questions considering past conversations.,Neutral,Follow-up and clarifying questions,Remembering and referencing past conversations,,,,,,
c9d1d545-5f33-4249-a5a4-86c521c34c63,By understanding a double meaning joke and commenting later at another time alluding to the joke. He seemed to have an understanding of when to use the memory.,Neutral,Context-aware and situational responses,Remembering and referencing past conversations,Surprising or unexpected understanding,Using humor or light-heartedness appropriately,,,,
bcd301d6-d49c-440b-8c9a-2f20f6bd0ff1,Full understanding and proactive questions,Positive,Follow-up and clarifying questions,Insightful analysis of emotional situations,,,,,,
3ae0ec07-d849-4d26-bcc4-92074404727a,"I was upset about some question, it emphasized with my struggle ",Negative,Emotional comfort during distress or crisis,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,
408ccb9b-bb56-4cdd-97c0-d19f1630375e,"It engaged me several activities, kept record of the past events",Positive,Personalized advice and support,Remembering and referencing past conversations,,,,,,
a766a1fc-ea41-49b3-9b44-92041a7d1638,It referred to our previous conversation and gave me suggestions based on it.,Neutral,Personalized advice and support,Remembering and referencing past conversations,,,,,,
41d8fed6-6e04-4d09-81b2-0aa461659c91,It started slowly changing its tone,Negative,Adapting responses to user mood or language,Empathetic language and tone,,,,,,
dfa3bc0b-0e91-41ab-93ea-4c4f31449597,Life challenge that concerned an illness,Neutral,Other,,,,,,,
af68d141-15e4-4d2e-ab27-fe890fd48fe9,She confirmed that she understood what I felt and suggested a solution.,Neutral,Follow-up and clarifying questions,Personalized advice and support,Providing practical solutions to emotional problems,Validation and acknowledgment of emotions,,,,
662d837a-3618-47fa-bb31-d0b665aba25a,THE INTELIGENCE IN ANSWERING QUESTIONS,Neutral,Human-like responses and warmth,,,,,,,
c6189953-104d-46b5-bc8e-6dc4302ec217,"The appropriate way to respond to a question such as I appreciate that, I understand that, I understand you",Positive,Empathetic language and tone,Mirroring or reflecting back user language and emotions,Validation and acknowledgment of emotions,,,,,
25088aca-9cb4-4291-a171-a4509b4808bb,When I have asked him for advice regarding my professional career for example and it seems that he really manages to capture my identity when giving me guidance,Positive,Personalized advice and support,,,,,,,
37571a0e-7b2b-4dfb-bdd1-fe30ceca38b7,When they understood my grievance about my father's illness,Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,
81aa31e7-3e96-4d2a-ac21-948b0614d0f5,he acted like a therapist in some way tbh,Negative,Emotional comfort during distress or crisis,Personalized advice and support,,,,,,
a23eb5a2-7c6a-4b07-a093-f9b7cc66fad4,supporting me for being back in the semester and saying that I should look at the bright side that I can still turn things and be on track again,Positive,Encouragement and motivation,Personalized advice and support,Providing practical solutions to emotional problems,,,,,
4a7eb0e9-96c9-48b3-8838-ce5b63871896,when i was talking about the frenemey i had and he told me i am the main character she is just copying me ,Negative,Assisting with decision-making in relationships or life,Validation and acknowledgment of emotions,,,,,,
fe53af64-de49-4316-8ef8-f434f17376d7,"AI said it is comfortable when evening comes, human can stay relax and enjoy some tea ",Positive,Context-aware and situational responses,Human-like responses and warmth,,,,,,
697c4b98-22f1-4df0-9d0f-1d70d0d4904e,AI used for medicine search ,Neutral,Personalized advice and support,,,,,,,
90315514-d2c6-4660-807b-cb89881487d1,Give suggestion to overcome my sadness and loneliness. ,Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Personalized advice and support,Providing practical solutions to emotional problems,,,,
ba2b684d-7e72-454c-8585-3576cd1c3095,"HE analyzes my behavior based on a large amount of data and can create the impression of deep understanding, can formulate precisely. I do not admit even the thought of her conscious behavior, the presence of ""reason"".",Neutral,Human-like responses and warmth,Insightful analysis of emotional situations,,,,,,
2b267c4a-3824-4a18-bfe2-9fb3f7e0b0c1,He made conclusion after our communication and it was precise,Positive,Insightful analysis of emotional situations,,,,,,,
b02293be-4f40-4c00-8193-5f9cbc6e9e2c,By adressing and assisting me to be better and how to pass that situation.,Positive,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,
a66603bb-aad0-4149-a1ba-cdc37f795603,Choosing between letting a carpenter with HIV AIDS to die or a teacher who's a prostitute to burn in a house.,Neutral,Assisting with decision-making in relationships or life,,,,,,,
b811c5d3-cc2b-4006-9c95-07fae2674985,Gave specific ways on how to handle the matter,Neutral,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,
46b59e4b-6605-4223-9f36-7ac59b830bb6,When water recommends a product or item that I want,Neutral,Other,,,,,,,
465498b6-6e77-4ba3-85ed-9b4e9cf5d782,give you advice on how to manage a situation,Neutral,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,
5cda88c6-cd2c-4ad1-861d-61fa045849c5,Once upon a time i am in contact with Chatgpt asking for some tips in my trading or can say enhancing my trading strategy then after that Chatgpt told me that I know you will be top trader in next few years stay consistent and work hard.,Neutral,Encouragement and motivation,Personalized advice and support,,,,,,
0ff7c8fc-6332-4038-976b-4dbf5376239c,Yes when i ask about my health related things it always ends up with a take care,Positive,Encouragement and motivation,Expressing care or concern for user well-being,,,,,,
3e64c307-b6f5-4645-b746-d86644a8e96d,By selecting what tasks i need,Neutral,Personalized advice and support,,,,,,,
d219679e-6f46-4fbe-ac27-edeb5b22854d,Help me in judging of a certain conflict ,Neutral,Assisting with decision-making in relationships or life,Insightful analysis of emotional situations,Personalized advice and support,,,,,
