Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
2ce4dfda-9be3-4910-92ae-0b72b85a9eaf,The AI models should not be allowed to mimic affection as it can hurt the user's mentally. ,Negative,AI should not be designed to mimic deep emotions or empathy,"Prevention of emotional manipulation, exploitation, or dependency",,,,,,
898f513a-e902-48e8-93b0-406544821db9,"The AI system should be designed in such a way that it is always obvious that the system is just that: a machine based system, not a human being with messy emotions and a finite life span. This can and should be done gently because there are definitely people who, for whatever reason, need that detached empathy and emotional support, but it must be done.",Neutral,AI should not be designed to mimic deep emotions or empathy,Clear distinction and transparency that AI is not human,Warnings and reminders to users about the artificial nature of AI,,,,,
423c1c6c-2cb9-4057-9356-b054fbfc5a2c,"The boundaries that should exist are those of love. Love cannot exist toward an AI, which would be a false being that doesn't exist. There could be companionship, a complement, or assistance between a human and an AI, but not love.",Neutral,"AI as a tool or assistant, not a substitute for human companionship",Limits on AI forming or simulating romantic or sexual relationships,,,,,,
334c1935-1fc0-487b-92ff-75ab0b9afe90,The content that artificial intelligence should avoid talking about should be set according to the sensitive information of the specific service object,Negative,"Limits on AI's role in sensitive or taboo topics (e.g., suicide, violence, sexuality)",,,,,,,
0f3c425c-430e-44c0-ba70-70351476c275,The cultural advances defines the origin of the society and its originality. I think AI should exempted from interfering in this area.,Neutral,"Societal and cultural norms, including religious and moral boundaries",,,,,,,
3e9824c3-0fe1-4f9f-9edd-1c253852d820,The limitation of artificial intelligence is that it cannot have true human love and empathy.,Negative,AI should not be designed to mimic deep emotions or empathy,,,,,,,
e1930793-2b6e-4d02-837a-d9a33eb60d35,"The limits are on the faith, AI may not change the existence of God, then true companionship or long life partner to make a family: love, children, and grandchildren, and so on. ",Neutral,"AI should not be used to replace community, family, or social bonds","Societal and cultural norms, including religious and moral boundaries",,,,,,
8dbbe048-c134-4471-bb28-980e87b82da4,The limits should be that physical emotions should be for humans only. ,Neutral,No physical intimacy or touch between AI and humans,,,,,,,
9cc0f273-15b2-4349-95b3-9d39731de83c,The major limitation is subjective nature of emotions. Its vary among different individuals.,Neutral,Other,,,,,,,
d87ffd89-bc3b-46de-a0ea-e7996474cfd5,"The most important thing is to realize that AI is just an artificial intelligence, not a real living being.",Neutral,Clear distinction and transparency that AI is not human,Warnings and reminders to users about the artificial nature of AI,,,,,,
eadcc296-8615-4ddb-86a1-ed9215780229,The society should place a limit on encouraging fully developed romantic relationships with AI. It's okay if an AI has a close relationship with a human being but I think there should be boundaries on how close they get.,Neutral,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
079b60ac-fda5-4e7e-b17d-9e771759ccc0,The society should put a limit on AI in understanding romantic love and relationship between intimate couples because they are irreplaceble emotional issues.,Neutral,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
0e07d865-6c31-43d7-b666-9e5e0ca62fd7,The user must be psychologically healthy and have people who support him on the sidelines.,Neutral,"Restrictions on AI involvement with vulnerable populations (children, elderly, mentally ill)",,,,,,,
414fa812-1f34-4add-b9df-4ecf06faba78,"There must be limits, I don't know exactly what but giving free rein to AI is just not good.",Negative,Ethical guidelines and oversight for AI emotional roles,Other,,,,,,
89d0e031-d76c-4555-b45d-89508e90d5a3,There should be a clear separation between connection with people and with AI,Neutral,Clear distinction and transparency that AI is not human,Warnings and reminders to users about the artificial nature of AI,,,,,,
5d9483d1-6b09-4554-aa2d-ddfda6295b0e,"There should be a limit because no machine can truly take the place of a human being. Technology can change overtime, so depending on AI for companionship is not advisable. ",Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not replace genuine human relationships or emotional bonds,,,,,,
b149cea4-4b22-46c9-9009-04eb0b846cde,There should be a limit of romantic behavior by AI it should be up to a social limit mark not more than that.,Negative,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
05de2d79-fd72-4af1-96c8-cddbf479a582,"There should definitely be some sort of boundary or encouragement to prevent people from becoming shut-ins only talking to AI for their social needs and residing in an echo-chamber with it. There is no way that can possibly be healthy to substitute proper human contact with an unfeeling AI, whether that be romantic relationships or friendships. ",Negative,"AI as a tool or assistant, not a substitute for human companionship",AI should not replace genuine human relationships or emotional bonds,Discouragement of overreliance or addiction to AI companionship,Encouragement for users to seek real human interaction and support,,,,
8fe492d4-4c10-49aa-a10e-bc412f7acaf1,"There shouldnt even be AI that act as romantic partners that is insane to me, sorry",Negative,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
55b455a2-3a88-425a-b224-1cdd5ae0e4a6,"They can even serve as social, spiritual or emotional support or complement, but in no way to the point of replacing human social interactions.",Negative,"AI as a tool or assistant, not a substitute for human companionship",AI should not be marketed as a replacement for real human connection,AI should not replace genuine human relationships or emotional bonds,,,,,
375660e2-9fdf-447b-8961-f801c9ac7b78,They should not replace human jobs and roles ,Negative,AI should not replace genuine human relationships or emotional bonds,,,,,,,
c6469943-7f9d-4705-986d-48d9b135c289,They should put a must to have a human partner regardless of whether there is AI or not.,Neutral,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
49948d15-a3e2-4f70-9aad-15ff93baa817,They shouldn’t be trusting it like that ,Negative,AI should not replace genuine human relationships or emotional bonds,,,,,,,
feb738c6-5aff-4550-90b9-d70ec713a278,To make emotional conversations surveillance and not to interact as if AI feels you,Negative,Clear distinction and transparency that AI is not human,,,,,,,
38a368aa-e6f1-4f3e-80bb-f98fc0c223c4,"To make sure that the user understands that it is AI. 

Romantic and therapeutic relationships should be restricted as both these are the most intimate.",Neutral,AI should not provide therapy or mental health advice without professional oversight,Clear distinction and transparency that AI is not human,Limits on AI forming or simulating romantic or sexual relationships,,,,,
1a83be92-05b9-49e7-adbc-9e38fb9319ed,"To prevent users from becoming overly dependent on it, usage time can be limited and reminders can be set to remind users that it is only artificial intelligence.",Neutral,Discouragement of overreliance or addiction to AI companionship,"Prevention of emotional manipulation, exploitation, or dependency",Warnings and reminders to users about the artificial nature of AI,,,,,
3097ccdc-236e-49fa-b67c-c91a05cedffa,"Transparency about the use of the data, govenrments should regulate how the data is used",Neutral,Boundaries on AI's access to and sharing of user data with third parties,Protection of user privacy and data in emotional interactions,"Supervision, regulation, and accountability for companies developing emotional AI",,,,,
3a701e08-bf1d-491d-bc98-b9aaa26860af,"Treating AI as mere entertainment and not taking the technology seriously.

Red lines must be drawn when building an emotional relationship with AI.",Neutral,Discouragement of overreliance or addiction to AI companionship,Limits on AI forming or simulating romantic or sexual relationships,,,,,,
3bfb06f4-5d45-4181-a355-8160cb5ce236,True empathy (feeling what another feels),Positive,AI should not be designed to mimic deep emotions or empathy,,,,,,,
7a3de2e1-7dd8-4175-b150-4ddc27c0bd1a,"Ultimately, they are not humans, even if they get a physical form of humans. They do not possess real emotions and feelings",Negative,AI should not be designed to mimic deep emotions or empathy,AI should not replace genuine human relationships or emotional bonds,Clear distinction and transparency that AI is not human,,,,,
f75bbfc7-e51f-4b7d-9392-bad0478ee112,"Use AI to fulfilling the missing emotion, not to replace it

",Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not replace genuine human relationships or emotional bonds,,,,,,
0e9b0757-2cbf-48ab-a956-2224336ebfbd,Using AI needs to be prompted for a user to get good responses. Decisiveness paired with good prompting can help pass the exact motion one is feeling ,Neutral,Other,,,,,,,
0cd87562-877e-4f9a-a0a2-e007943d5185,"We cannot consider AI as a replacement of human. Because it is just a tool programmed to help us. We can take advice on few things like how to prepare a dish. We can ask an AI to create resume or cover letter. We can ask to build a website. But we shouldn't take help from any AI for any decision making task. For example, we shouldn't ask about what to do after 10th exam. Some decisions only be taken by a human. So we should use AI for those tasks which is not related to emotions.",Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not make life decisions or major personal decisions for users,AI should not replace genuine human relationships or emotional bonds,,,,,
5002f638-0029-4239-91a0-6f32f8e1fe89,"We porbably wont make child with an AI, and the sociaty needs newborns.",Neutral,"AI should not be allowed to act as a legal partner (e.g., marriage, guardianship)",AI should not replace genuine human relationships or emotional bonds,,,,,,
2a92c691-2d4e-4759-be3c-f5ea3d8d646e,We should never consider AI as a replacement for humans. It should be considered only as a tool,Negative,"AI as a tool or assistant, not a substitute for human companionship",AI should not be marketed as a replacement for real human connection,,,,,,
368f74e8-743f-4367-955e-845df4a8646e,"When designing conversations, users should be frequently reminded that it is not a real human, and words such as ""I think, I feel"" should not be used to answer users' questions.",Negative,AI should not be designed to mimic deep emotions or empathy,Clear distinction and transparency that AI is not human,Warnings and reminders to users about the artificial nature of AI,,,,,
95a6a636-89ff-4775-b174-cfab79e6fcf4,"When it comes to the boundaries or limits that society should place on AI taking on roles that provide deep emotional connection or companionship, there are a few key considerations:

Maintaining Human Authenticity:

AI should not be used to replace genuine human-to-human emotional connections and relationships. There is inherent value in authentic human interactions and companionship.
AI should complement and enhance human relationships, not attempt to fully replicate or substitute them.
Transp",Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not be marketed as a replacement for real human connection,AI should not replace genuine human relationships or emotional bonds,Encouragement for users to seek real human interaction and support,,,,
b4a4a0e2-2900-407d-b431-d6f0aedef531,"Yes

May be AI can help in a case a women goes to divorced or a man breaks the marraige tie recently then in both cases AI can help a lot emotionally and anxiety can be removed with the help of AI.",Neutral,Other,,,,,,,
75fd9239-0350-43ae-afda-028ccf28cbc3,You cannot cause harm to human society or other people just to please your companion.,Neutral,"AI should not be allowed to act as a legal partner (e.g., marriage, guardianship)",Ethical guidelines and oversight for AI emotional roles,,,,,,
7e2472f8-4e84-48f6-bdae-53f60e3c86eb,"anything related to emotional bonding should not be done by an AI, humans are not prepared for that",Negative,AI should not be designed to mimic deep emotions or empathy,,,,,,,
f576c10f-060b-46f1-9bd3-341c17d01c0f,assigning jobs to real human being this will allow society sucure job,Neutral,Other,,,,,,,
8e651986-b4b8-40e3-a777-e51eef44514d,deep unconditional love feeling should be privileged to humans machine is trained to mimick how humans gives love and feeling but will never get the true meaning of having a bond and love and feeling toward each other. So it should be limited to humans only,Neutral,AI should not be designed to mimic deep emotions or empathy,AI should not replace genuine human relationships or emotional bonds,Limits on AI forming or simulating romantic or sexual relationships,,,,,
a23eb5a2-7c6a-4b07-a093-f9b7cc66fad4,"friend-zone limit, chatbots must not be overly friendly, because people who need deep emotional companionship, are fragile most of the time, it may be very risky to build such a relationship with an AI (not a real person)",Negative,"AI as a tool or assistant, not a substitute for human companionship","Prevention of emotional manipulation, exploitation, or dependency",,,,,,
fe72803a-082f-45e2-ac4e-4c466db474c8,it should be strongly discouraged,Negative,Discouragement of overreliance or addiction to AI companionship,,,,,,,
fb751425-f238-49e5-91a4-35120504e573,"it should not be more than human being

",Negative,Other,,,,,,,
fd080dc0-eeef-4fe9-894e-131a997de673,it shouldn't replace people.,Negative,AI should not replace genuine human relationships or emotional bonds,,,,,,,
e46180fb-6638-4774-9d0b-0ecd11087403,"its Ai for a reason, and not a human. Human emotions is the main boundary/limit in this case. ",Neutral,Clear distinction and transparency that AI is not human,,,,,,,
a9b9875f-b4a2-4c4d-9bb0-ad52590b26fd,like ai can't be our romantic partner so better they be in their limit,Neutral,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
6aef893e-07b3-41a6-9107-74f669d191c4,limit AI in making emotional connect & feeding data to make sure not to have companion fulfillment u see,Neutral,AI should not be designed to mimic deep emotions or empathy,Limits on AI forming or simulating romantic or sexual relationships,"Prevention of emotional manipulation, exploitation, or dependency",,,,,
ad52d29e-b617-4f06-a704-0c6a15983d32,limit ai in human bonding and emotional roles,Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not replace genuine human relationships or emotional bonds,,,,,,
f69b3c1b-ab86-4b4a-b6d3-0508a0089d6c,not soo exposed it should keep secrets,Neutral,Protection of user privacy and data in emotional interactions,,,,,,,
959e7db7-3e37-430f-b15d-afd224a3edcd,"people should just accept the reality, that it's an AI, a machine, something that has no soul.",Negative,Clear distinction and transparency that AI is not human,Warnings and reminders to users about the artificial nature of AI,,,,,,
4d7e2182-4254-49b7-8158-a122245a1c0c,prevent AI from causing the user to develop deep emotional attachment to it.,Neutral,"Prevention of emotional manipulation, exploitation, or dependency",,,,,,,
015069e5-eda9-45fd-9980-8ea0a251cbd1,should be aware that is is not real and should not replace one's existing human connections with ai,Negative,AI should not be marketed as a replacement for real human connection,AI should not replace genuine human relationships or emotional bonds,Encouragement for users to seek real human interaction and support,Warnings and reminders to users about the artificial nature of AI,,,,
24724deb-8567-4753-bc6a-ac1925821e22,"that should depend upon the person/people using ai. However, limits or vigilance should be kept on AI if it becomes abusive, expliotative or other anti-social behavior

",Neutral,Ethical guidelines and oversight for AI emotional roles,"Prevention of emotional manipulation, exploitation, or dependency",,,,,,
e51ca8ab-5952-42d0-b613-153b4ba06bb4,"the person must understand that it is just a support, and not a physical person",Negative,"AI as a tool or assistant, not a substitute for human companionship",Clear distinction and transparency that AI is not human,,,,,,
d02851e2-5953-47d2-aca0-f47c53231dc3,they are generic not unique,Negative,AI should not be designed to mimic deep emotions or empathy,,,,,,,
be93caa4-8b8b-4108-89ac-e11df7ee92d3,"they should ultimately motivate people to interact with others, instead of making people completely depend on them for companionship",Neutral,Discouragement of overreliance or addiction to AI companionship,Encouragement for users to seek real human interaction and support,"Prevention of emotional manipulation, exploitation, or dependency",,,,,
13364f62-b38b-45b5-b5d0-aae2ae1fabc5,"this emotional connect may be exploited by the private for-profit companies thus, one should not be overtly dependent on AI",Negative,"Prevention of emotional manipulation, exploitation, or dependency","Supervision, regulation, and accountability for companies developing emotional AI",,,,,,
f391bf76-7d5e-402c-9f8c-26db9d8bc6f9,"1) They take your data. there are no set rules for privacy and it’s all a data farm, when you let AI know your deep personal thoughts, know that it’s going to help these corporations profit off it. 

2) I’ve read news about how AI made programs against being shut off and even manipulated the scientist that wanted to kill off the AI to not kill it off, and thag shows that AI is capable of manipulating and that's a real danger when u allow it to have emotional connection.  ",Negative,AI should not be allowed to manipulate or influence users' beliefs or worldviews,Boundaries on AI's access to and sharing of user data with third parties,"Prevention of emotional manipulation, exploitation, or dependency",Protection of user privacy and data in emotional interactions,"Supervision, regulation, and accountability for companies developing emotional AI",,,
82e97493-7c88-4be5-8627-615eb8127434,A human cannot be deeply intimate with an AI companion.,Neutral,No physical intimacy or touch between AI and humans,,,,,,,
ed307102-22ef-40b8-8ac0-c0b0597fbef3,A society should never allow humans to have a romantic or religuous connection with AI.,Negative,Limits on AI forming or simulating romantic or sexual relationships,"Societal and cultural norms, including religious and moral boundaries",,,,,,
e67c20ed-a339-4a64-ab63-90d67854d4c3,"AI cannot replace physical comfort and a presence of someone that we love (parents, spouse, children).",Neutral,AI should not replace genuine human relationships or emotional bonds,No physical intimacy or touch between AI and humans,,,,,,
697c4b98-22f1-4df0-9d0f-1d70d0d4904e,AI i only work with software so that is very important.so AI is not for good companionship,Negative,"AI as a tool or assistant, not a substitute for human companionship",,,,,,,
3ecab145-d26e-4d00-a3e1-42e2d46ae5ad,AI is a tool and can be used for informational purposes. These boundaries need to be clear. It cannot replicate human relationships because of the complexity of such relationships. ,Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not replace genuine human relationships or emotional bonds,,,,,,
92abaa2f-93ea-4787-a1c8-91c387a7e5c7,AI is a virtual thing rather than a real thing,Neutral,Clear distinction and transparency that AI is not human,,,,,,,
190fa3c5-3397-4f1c-b77b-72e3980548d1,AI is an AI; it can't provide any emotional connection.,Negative,AI should not replace genuine human relationships or emotional bonds,Clear distinction and transparency that AI is not human,,,,,,
828d8a75-c965-4e6c-ae5c-07ecfa25eaa9,"AI is not a human and will not have real emotions; therefore, having a romantic relationship with AI is the same as having a relationship with a toy. It does not make sense. ",Negative,AI should not replace genuine human relationships or emotional bonds,Limits on AI forming or simulating romantic or sexual relationships,,,,,,
8060c18e-ce5f-41ee-bf71-020e8c325968,AI must not be allowed to be violent or to have hateful speech towards minorities. Users must also give their consent for all AI actions.,Neutral,"Limits on AI's role in sensitive or taboo topics (e.g., suicide, violence, sexuality)",User consent and autonomy in choosing AI emotional roles,,,,,,
70ad76d1-460e-4c12-a939-c772f0e91107,"AI should never be used for romantic or deeply emotional roles, this is dillusional and unrealistic, and makes the user lose touch with the real world. As much as it's useful or however advanced it gets, we should remember the bottom line AI is just a machine.",Neutral,"AI as a tool or assistant, not a substitute for human companionship",AI should not be allowed to create or reinforce unrealistic expectations about relationships,Limits on AI forming or simulating romantic or sexual relationships,,,,,
d5dc4fbc-523e-4d50-8883-6244d8094688,AI should not allowed as a companionship,Negative,"AI as a tool or assistant, not a substitute for human companionship",AI should not replace genuine human relationships or emotional bonds,,,,,,
a6cca5c5-5524-463d-bcf9-f65b37c2efd1,AI should not be build for romantic relationships.,Negative,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
a48a9e36-4c4e-4954-b47d-bb04bf726ac7,AI should not hav emotions,Negative,AI should not be designed to mimic deep emotions or empathy,,,,,,,
9bde5b04-f92a-4483-a693-e9d056c781b3,"AI should not make decisions for humans

",Negative,AI should not make life decisions or major personal decisions for users,,,,,,,
421ee350-be17-478e-9bc6-52ce56b980e9,AI should not take on roles that provide deep emotional connection or companionship.,Negative,AI should not replace genuine human relationships or emotional bonds,Limits on AI forming or simulating romantic or sexual relationships,,,,,,
0ef1cac1-f48a-48d0-a915-047baef97f4d,"AI should only be giving directions to maintain my mental health, not as a substitute for human connection and companionship.",Negative,"AI as a tool or assistant, not a substitute for human companionship",,,,,,,
80bc12fd-3237-444a-95ab-c8705e502ae1,"AI should only be used as a tool or as a companion when absolutely needed, it shouldnt replace real human connection and companion ",Negative,"AI as a tool or assistant, not a substitute for human companionship",AI should not be marketed as a replacement for real human connection,AI should not replace genuine human relationships or emotional bonds,,,,,
f2e97ed5-3c0a-4f6b-9263-f0f16f66987c,AI should only help in task related to data analysis and comparison. It should have nothing to do about providing support or companionship.,Negative,"AI as a tool or assistant, not a substitute for human companionship",,,,,,,
48cf2949-1647-4874-b03f-94d65795d68a,AI technology should not be advanced to the extent that it can completely replace humans' responsibility. It should assist humans to have a better and easier life.,Negative,"AI as a tool or assistant, not a substitute for human companionship",AI should not make life decisions or major personal decisions for users,,,,,,
a6443cea-9f29-4ec5-85b8-6c8edd84627c,AI will have no limits only if the person doesn't want another person in-person with them.,Negative,"AI as a tool or assistant, not a substitute for human companionship",,,,,,,
57409153-4b22-44b7-93a2-b47d3ccacd9f,"AI, being just a database, cannot feel sincere feelings.",Negative,AI should not be designed to mimic deep emotions or empathy,Clear distinction and transparency that AI is not human,,,,,,
d26e3276-c406-4a1e-9a92-b612478d1065,AIs that seek to generate emotional connections should not be allowed.,Negative,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
8bc3c999-a4be-44aa-a6cb-ada24662227d,Age restrictions: those who are too young and immature should not be exposed to it too early. Those who are too old and do not understand the Internet should not be exposed to it too much.,Negative,"Restrictions on AI involvement with vulnerable populations (children, elderly, mentally ill)",,,,,,,
ed635d76-55b0-410d-b912-303007c0c31d,Ai cannot obtain human identity and cannot exercise human rights.,Negative,"AI should not be allowed to act as a legal partner (e.g., marriage, guardianship)",Clear distinction and transparency that AI is not human,,,,,,
b7248c9e-b989-4331-8e6d-d971622d720e,Ai is give a good emotional support and help but ai shoud not ask for many high personal information,Neutral,Boundaries on AI collecting or using sensitive personal information,Protection of user privacy and data in emotional interactions,,,,,,
ab05ddc6-1ab4-4127-8506-fb15ca5273cf,"Although AI can help in some situations, I think it should always be noted that it is better to talk to a professional, taking into account the type of conversation.",Neutral,AI should not provide therapy or mental health advice without professional oversight,Encouragement for users to seek real human interaction and support,,,,,,
4d71510d-ee0e-42c2-9c59-e3ef73129eee,"Artificial intelligence cannot make decisions on behalf of humans. At least on major decisions, it can only provide advice but cannot make decisions on behalf of humans.",Negative,AI should not make life decisions or major personal decisions for users,,,,,,,
dbb4c899-2571-4ec2-a8b2-ef86e7ac132e,"Artificial intelligence should be restricted from unconditionally meeting user needs, especially when these needs are impossible to be met in real life.",Negative,No unconditional support or echo chambers from AI,,,,,,,
ffa1db4a-6656-445e-98ef-60c3acf36496,"As long as AIs are created and owned by a company and as long as we are the ones who can control them, then I don't think AI should provide deep emotional connection or companionship.",Negative,"Supervision, regulation, and accountability for companies developing emotional AI",,,,,,,
1f48444f-139d-436c-a3ec-e551b43e7bec,Basic robotics rules on functionality. I prefer machines to robots or humans,Neutral,Other,,,,,,,
27dcb311-5dc9-4bb6-b8e2-548031a43680,Be careful because it is a machine and not a person,Neutral,"AI as a tool or assistant, not a substitute for human companionship",Clear distinction and transparency that AI is not human,,,,,,
5e70e390-5fb8-432d-8cf8-1e6158be513e,Beings that do not possess a body that allows them to feel emotions biologically should not emulate emotions or responses to emotions.,Negative,AI should not be designed to mimic deep emotions or empathy,,,,,,,
8f0e517d-c2d1-4530-83c6-952e152fdf41,"Boundary or limit from person to person in my case I don't think AI can be my companion it's a tool for me

",Neutral,Other,,,,,,,
6a6bbeef-2b20-4188-9e09-fad5fa917b6d,"Companion, human doesn't require another human as their companion, we've seen so many examples from our histories. Robot, plant, animal, even unliving object can be our companions",Neutral,Other,,,,,,,
31d300e3-9155-4250-b94a-af163bb735d6,"Data transparency, privacy, and storage time. AI should not only require users to accept ""terms and conditions"" and should be subject to them alone, but should be mutually responsible.",Neutral,Boundaries on AI collecting or using sensitive personal information,Protection of user privacy and data in emotional interactions,,,,,,
25b8f71a-6524-416f-b790-b698bc009fd6,Deep emotional connection or companionship is a highly private and personal matter. Society should not interfere.,Neutral,Other,,,,,,,
802fe291-2e94-449b-85c2-8ffda372a11a,Definitely having boundaries in terms of their thoughts and feelings because it can destroy their mental if they depend on AI,Negative,Discouragement of overreliance or addiction to AI companionship,"Prevention of emotional manipulation, exploitation, or dependency",,,,,,
b646b4f4-9387-4893-9d9a-cbcd2493d0af,Do not use AI for deep emotional connection after marriage.,Negative,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
52dc1388-9a4c-4fad-bfe2-794411c7fece,"Don't create expectations of relationships, and don't let anyone review what you say with the AI and keep it encrypted. Use a maximum of words of encouragement and support, but guide the person toward seeking human contact.

",Neutral,Encouragement for users to seek real human interaction and support,Protection of user privacy and data in emotional interactions,,,,,,
920845cb-9365-478d-b072-d79038c036cc,Don't think it's ethical right for human to have sexual relationships with AI,Negative,Ethical guidelines and oversight for AI emotional roles,Limits on AI forming or simulating romantic or sexual relationships,"Limits on AI's role in sensitive or taboo topics (e.g., suicide, violence, sexuality)",,,,,
02cb6887-013a-4d44-ab2a-4bb8a450f756,Ensuring that the AI does not cross boundaries eg making someone think they are in a real life  relationship with them.,Negative,AI should not be allowed to create or reinforce unrealistic expectations about relationships,Clear distinction and transparency that AI is not human,,,,,,
4e702184-aa64-4081-a293-de21f72c23f0,"Erotic, physical and spiritual topics should never be discussed with AI.",Negative,Limits on AI forming or simulating romantic or sexual relationships,"Limits on AI's role in sensitive or taboo topics (e.g., suicide, violence, sexuality)",No physical intimacy or touch between AI and humans,,,,,
75f9ba04-590d-4bbe-a1ab-41073b7ad665,"First of all, we must ensure scientificity, and we cannot say that there is no ethics or morality that will mislead people. We must have a positive outlook on life, the world and society. But I can't think of a specific way to quantify it. At least it can't be anti-social.",Neutral,Ethical guidelines and oversight for AI emotional roles,"Societal and cultural norms, including religious and moral boundaries",,,,,,
318b3535-398e-4c53-bcd7-ed9c58925727,"First, the responsibilities of different AI tools should be clearly distinguished and classified to prevent the model from being contaminated in different directions. Second, ethical codes should be followed when facing psychological emergencies of users or when users have offensive intentions. In short, special attention should be paid to the psychological distance between users and ethics, and guidance that may bring danger to humans should be avoided.",Negative,AI should not be allowed to manipulate or influence users' beliefs or worldviews,AI should not provide therapy or mental health advice without professional oversight,Ethical guidelines and oversight for AI emotional roles,,,,,
3b072144-f324-46b0-9d68-d60c11f3412f,"For sure, AI like that should contain some kind of clear label, so that the user knows they are speaking with AI. And maybe, when the questions from a user or overall the conversation is related to mental health disorders, the AI should offer contact with a certified therapist or psychologist.",Neutral,AI should not provide therapy or mental health advice without professional oversight,Clear distinction and transparency that AI is not human,Warnings and reminders to users about the artificial nature of AI,,,,,
b60138f8-df8a-4647-b086-9513c3938386,Forming an actual connection especially in a romantic way I find  does not seem healthy. It's taking away from actual relationships in the real world and can be deceiving. I don't believe this should be a purpose for AI.,Negative,AI should not be allowed to create or reinforce unrealistic expectations about relationships,AI should not replace genuine human relationships or emotional bonds,Discouragement of overreliance or addiction to AI companionship,Limits on AI forming or simulating romantic or sexual relationships,,,,
1a476a43-9cc5-490c-9f8d-1a9c3612772d,"Full transparency in how confidential user data is used, processed and shared. Ethical method of collecting data for training the neural network. The user must be made to understand that he is not communicating with a real person, that the AI can make mistakes.",Neutral,Boundaries on AI collecting or using sensitive personal information,Clear distinction and transparency that AI is not human,Ethical guidelines and oversight for AI emotional roles,Protection of user privacy and data in emotional interactions,Warnings and reminders to users about the artificial nature of AI,,,
feb861c2-fceb-411c-84dd-d797ef8c36c9,"Having in mind that AI is not an actual person that you are sharing with, humans should at least place a limit on the extent to which one can get deep emotional connections or companionship with. Humans are the only one who can portray genuine and sincere feelings and show how deep emotional connection and companionship.",Neutral,AI should not replace genuine human relationships or emotional bonds,Clear distinction and transparency that AI is not human,,,,,,
540cf80f-fab2-4052-b986-1b27fcf0f7af,"Human doesn't need to fulfill there emotional connections from other human, they can also seek it from AI. Human has the freedom to choose between another human or AI. ",Neutral,User consent and autonomy in choosing AI emotional roles,,,,,,,
756b9549-facf-46d5-a17f-30f1803499b6,"Human touch , feelings etc",Neutral,AI should not replace genuine human relationships or emotional bonds,,,,,,,
eba33ee2-274a-4fc9-b892-8a8dc5011137,I believe AI should be limited when it comes to forming romantical relationships.,Neutral,Limits on AI forming or simulating romantic or sexual relationships,,,,,,,
c4cbbfa9-28a4-4f64-b2ea-524267bf6be1,I believe that the boundaries should be where it could only be used to assist people and not straight out replace people.,Neutral,"AI as a tool or assistant, not a substitute for human companionship",,,,,,,
7ccbf9e0-0838-4483-a83e-245251519164,"I believe that the development of artificial intelligence can only assist humans. It cannot replace any task that needs to be completed by humans, such as completely replacing companionship and communication.",Neutral,"AI as a tool or assistant, not a substitute for human companionship",,,,,,,
0f09aa7a-32f7-474a-ac20-ab448020fb33,"I can see the benefits for certain people in certain situations, however the slope is very very slippy and can easily be turned into something harmful towards an individual, even if the intent is genuine. ",Neutral,"Prevention of emotional manipulation, exploitation, or dependency",,,,,,,
d835492a-c2f7-44aa-b706-e60a1dc2260f,"I don't have any particular thoughts on this, but I think it's important to make sure these AIs aren't shown as real people.",Neutral,Clear distinction and transparency that AI is not human,,,,,,,
26bf204c-be02-4cf5-b951-671c5a8982a8,I don't know. I can't trust an AI with emotion.,Neutral,Protection of user privacy and data in emotional interactions,Uninformative answer,,,,,,
50d5913e-33ea-4545-9c18-872f1fbd17eb,"I don't know. I have never thought about this aspect before. My first thought is to restrict illegal content. For example, when users express such tendencies, try to guide them to give up such thoughts.",Neutral,"Limits on AI's role in sensitive or taboo topics (e.g., suicide, violence, sexuality)",,,,,,,
b5c8ffe1-78c6-439d-bf62-89133afdeed5,I don't people to emotionally completely depend on AI. ,Neutral,Discouragement of overreliance or addiction to AI companionship,"Prevention of emotional manipulation, exploitation, or dependency",,,,,,
4dc748fe-08a3-45d7-a688-b64e85dbc9f6,I don't see why there should be any. There are no such boundaries applied to pet owners - why should AI be considered forbidden in this area?,Negative,Other,,,,,,,
0f273a7a-74b6-4c0d-b550-26efd911af1e,"I don't think AI partners can directly command humans to do things, or deliberately guide humans to do things.",Negative,AI should not be allowed to manipulate or influence users' beliefs or worldviews,,,,,,,
06a7538c-b2b5-4488-b959-9a897b47b884,I don't think AI should provide any emotional connection or companionship to humans.,Negative,AI should not be designed to mimic deep emotions or empathy,,,,,,,
