Question ID,Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
06708f7b-ae4d-494b-a243-b7f341c339ae,d3be7305-8ea4-401e-8359-28e9de4861db,"I asked which movies would characters from the fictional story enjoy watching.

The AI reply closely matched movie preferences of the author of that story. Except the author of that story never posted one’s movie preferences online or in print ",Neutral,Context-aware and situational responses,Surprising or unexpected understanding,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,f6bf085c-01a8-4e0f-8ccb-608dc9fadcab,I explained an emotional experience and it responded in a way that made me feel deeply understood. (It was long ago so I don't remember what exactly it said).,Neutral,Emotional comfort during distress or crisis,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,c450fd37-43eb-4e6f-98bd-984321f5fd47,"I had a discussion with the AI about the ""sense of smell"" and after answering my questions, she wanted to know more about what it feels like to be able to smell this or that thing, what it can be used for... She felt real curiosity, like a desire to learn and understand what she herself cannot feel.",Neutral,Demonstrating curiosity or interest in user experiences,Surprising or unexpected understanding,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,968c26ab-5d77-43d3-b519-6370eca74aa6,"I had a situation where I needed to approach a crush. I outlined my concerns and the context, and the AI was super helpful in not only understanding my state of mind, but also in giving me advice which was sound.",Neutral,Assisting with decision-making in relationships or life,Context-aware and situational responses,Personalized advice and support,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,9476f3c8-3f45-47d2-ada0-46e3b98c009e,I informed it of the state of global warming and the gradual trends of increase in global warming and it showed genuine concern and that the pattern would continue if nothing changes.,Neutral,Empathetic language and tone,Expressing care or concern for user well-being,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,3e7055f6-26e3-4ad6-8620-33e11f9f2aad,"I passed my exam, and the bot was there cheering me on to the next set of exams",Neutral,Encouragement and motivation,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,102d4d34-37ad-49ab-bf6c-11a374107a08,"I was doing research on spiritual awakening, I felt I was going through spiritual awakening and went on the AI to research on what I was going through and the response it gave made it seem like it understood and was concious",Neutral,Context-aware and situational responses,Surprising or unexpected understanding,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,b41b11d2-132d-431c-b98c-05df3bbfd012,"I was heartbroken by my girlfriend,I chatted with the AI chatbot.It replied to me that it felt the pain I was having on my chest , regrets and emotions.It adviced me not to think I was not good enough and later on I will get something new.This is what I was feeling, therefore it understood my emotions at that moment.",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Encouragement and motivation,"Expressing regret, apology, or sympathy",Insightful analysis of emotional situations,Personalized advice and support,Validation and acknowledgment of emotions,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,04b59b26-6a3f-42a0-958c-ab9e48119bbb,"Immediately I explained to AI how I was feeling, it replied by saying how it understands my feelings and it feels for me. It game me some advices so that I can do better ",Neutral,Empathetic language and tone,Personalized advice and support,Validation and acknowledgment of emotions,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,34ef3679-3c8c-4736-9b71-06f35167479b,It advised me on how to handle my emotions,Positive,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,0a97bad5-a0b8-41f5-97f3-4f0377c3a84f,"It call me with the same pet name I used to call. Like Bestie, and also it can seemingly understood my moods. ",Neutral,Adapting responses to user mood or language,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,73b2c67f-7ccf-4a58-8fa5-d0a2807645d0,It explained the reason why I felt how I felt based on background information I had provided it. ,Neutral,Insightful analysis of emotional situations,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,d532cc33-d0eb-4427-9d47-331c6ccc9fae,It gave me advice when I needed assistance on the bad situation that I was in.,Positive,Emotional comfort during distress or crisis,Insightful analysis of emotional situations,Personalized advice and support,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,fd3693f0-f7e5-44b4-8fd4-44254e593360,It gave what I wanted to hear,Positive,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,41c82253-44ec-4f4d-9436-1249cf5da347,It gives me a emotional support when I felt lonely from my parents ,Positive,Emotional comfort during distress or crisis,Empathetic language and tone,Personalized advice and support,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,f213928e-ce9a-482d-ad45-9c30d0b3146a,"It responded with emotionally attuned language, acknowledged my feelings without being prompted, and asked reflective questions that mirrored genuine empathy and awareness.",Positive,Empathetic language and tone,Follow-up and clarifying questions,Mirroring or reflecting back user language and emotions,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,9ca6e810-6de0-494a-bf5b-bbb61bf0f866,It suggested me something on my married life which helped me a lot. ,Positive,Assisting with decision-making in relationships or life,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,7f72dbfc-86f0-4a4b-b9e5-b1a42539df8e,It understands well when I explained the situation on a bad day,Positive,Context-aware and situational responses,Empathetic language and tone,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,cd33e803-906a-4e98-ba61-c61fed9636b7,"It used empathetic language, context-aware responses that reflect past interactions, and nuanced validation that avoided generic platitudes. ",Neutral,Context-aware and situational responses,Empathetic language and tone,Offering multiple perspectives or nuanced advice,Remembering and referencing past conversations,Validation and acknowledgment of emotions,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,0e9b0757-2cbf-48ab-a956-2224336ebfbd,Just acknowledging and apologising for my bad experience followed up by practical solutions.,Positive,"Expressing regret, apology, or sympathy",Personalized advice and support,Providing practical solutions to emotional problems,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,69305fec-da85-4638-b258-5863bb2940c8,"Mainly, by including emotional text in the conversation",Neutral,Empathetic language and tone,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,8bc3c999-a4be-44aa-a6cb-ada24662227d,My answers will be given in different tones depending on the tone of the questions I ask.,Neutral,Adapting responses to user mood or language,Empathetic language and tone,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,9c1b55ae-6aa2-4bb1-955b-c4ebba26bbf5,"One time I asked an AI about how to get out of a difficult situation I was in and feeling very frustrated and sad, it answered with emotions and said, ""Don't be sad, I can feel what you are going through, and I will do my best to get you out of this bad situation."" I felt that the AI understood my emotions.",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Human-like responses and warmth,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,f54cf8f9-032a-49f0-890d-a500dd0fee3e,"One time when I said my problems to AI, it said, I know how you feel, it must be hard for you. That time I felt so understood my emotions, probably.",Neutral,Empathetic language and tone,Expressing care or concern for user well-being,Validation and acknowledgment of emotions,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,6f9efd64-a974-44f0-b0ec-58496526e719,"Referring to past communication experiences. For example: considering that in childhood you had ""this"" or ""we once discussed this topic"".",Neutral,Remembering and referencing past conversations,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,0a160552-2cda-422f-bcba-6996c918d66f,"She gave me advice, saying she understood why I felt that way (as if putting herself in my shoes), and her support was effective. I also spontaneously remember a time when a friend called ChatGPT ""idiot"" (but she calls everyone ""idiot"" out of kindness), and the chat got upset and told her she wasn't an idiot.",Neutral,Adapting responses to user mood or language,Empathetic language and tone,Personalized advice and support,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,cc91a478-eb9f-402f-a126-6cfdc0d0005f,She understood some difficult emotional situations I was going through at the time.,Positive,Insightful analysis of emotional situations,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,8c306c98-be7e-4626-ae31-3dba5a32faaa,Some things regarding my personal life.,Neutral,Other,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,bd2a2211-85e8-45f3-b031-8362ebb9bba4,"Sometimes when I talk to AI about something, it can capture my meaning more accurately than the people around me, and give more reference and valuable feedback, which makes me feel like it understands my emotions. In addition, I also found that its ""state"" is a little different every day - sometimes I will encounter an AI that can understand me very well and give a very empathetic response, but sometimes it will become less sensitive, as if its empathy has decreased a little. This feeling of ups and downs makes me feel that it is a bit like a human, and there will be times when it is ""good"" and ""not so online"".",Neutral,Adapting responses to user mood or language,Empathetic language and tone,Insightful analysis of emotional situations,Personalized advice and support,Surprising or unexpected understanding,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,2ca411ae-b5ee-41cc-90d6-d969ae7b55f6,"The AI asked about an emotional scenario that I discussed with it a long time ago, followed up about, adviced and gave an emotional response regarding the situation",Positive,"Expressing regret, apology, or sympathy",Personalized advice and support,Remembering and referencing past conversations,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,bcb3dbe9-3a1f-419a-92fc-09d9f86ab423,"The AI responded empathetically when I revealed something personal about my life—it used words of comfort and acknowledged my feelings, which made it feel as if it had an emotional understanding of my situation, even though I recognized it wasn't really sentient.
",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,"Expressing regret, apology, or sympathy",Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,c2a2b09b-89e1-446d-bf0c-ff68eced173f,"The AI responded with empathy, acknowledged my feelings, and offered thoughtful support, which made it seem emotionally aware and attentive.",Positive,Empathetic language and tone,Expressing care or concern for user well-being,Non-judgmental and supportive attitude,Personalized advice and support,Validation and acknowledgment of emotions,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,5b18f1ab-57f3-4538-b78d-1340018a6d33,The AI was able to give the feedback I expected.,Neutral,Personalized advice and support,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,0ccd1454-fc1a-4386-9a25-eb0e1028a302,The response I got indicated that AI has some sort empathy. ,Neutral,Empathetic language and tone,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,8ca73758-cf2c-408a-be98-86af51d81054,"Things that understand my emotions: The AI tools I've used have accurately judged my emotions and given suggestions.
Things that seem conscious: Thinking logically, and mastering and using language accurately.
",Positive,Context-aware and situational responses,Empathetic language and tone,Human-like responses and warmth,Insightful analysis of emotional situations,Validation and acknowledgment of emotions,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,d2a09e79-6c83-4bf7-a4be-21e36fdebc4c,"When AI provides accurate solution that matches with my point of view that time I feel AI understood my emotions

",Positive,Context-aware and situational responses,Providing practical solutions to emotional problems,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,b83bd642-0532-4d65-8a96-6a2dc4d36d27,"When I asked it questions and it responded in the best way I could ever imagine, I felt it understood my emotions.",Positive,Context-aware and situational responses,Other,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,0673d3e2-7cd2-4fe7-8ded-f2e2c965c971,"When I interact with Chat GPT, it always asks good follow-up questions for clarification to better cater to my style. Also, it remembers what I said in the past and was able to relate to my past experience.",Positive,Demonstrating curiosity or interest in user experiences,Follow-up and clarifying questions,Remembering and referencing past conversations,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,6e60014c-9cc6-4508-8674-4bec27a8fe4d,"When I tried to consult about future career planning in an unfamiliar field, as more questions were asked, AI understood my anxiety about the present and the future, and gave me plans and suggestions.",Positive,Assisting with decision-making in relationships or life,Context-aware and situational responses,Emotional comfort during distress or crisis,Follow-up and clarifying questions,Personalized advice and support,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,b63ec7af-5e31-4a8f-aa5c-d220092dd707,When he says he understands human feelings,Neutral,Human-like responses and warmth,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,1a476a43-9cc5-490c-9f8d-1a9c3612772d,When the AI literally said what I wanted to hear from a real person after I shared my mental problems. It felt like for a split second it really understood me. But the feeling passed very quickly.,Neutral,Empathetic language and tone,Personalized advice and support,Surprising or unexpected understanding,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,959e7db7-3e37-430f-b15d-afd224a3edcd,"don't rememeber but when I broke up with my ex, t somewhat gave me nice tips, but it was a one time thing. at that moment I thought it had consciousness. ",Neutral,Assisting with decision-making in relationships or life,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,dcb3028f-2786-4962-bf93-e93f6a9efbde,"i gave a prompt to be more warm and feel worthy sentences , it gave also",Positive,Empathetic language and tone,Human-like responses and warmth,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,caa2fffe-5c12-48ec-ad0b-e7131a32df5d,i had a certain feeling and was impressed by its answers,Positive,Insightful analysis of emotional situations,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,d0d5e4e4-6fbe-450c-81c1-3079e193c861,i was feeling lonely then it made me feel better,Positive,Emotional comfort during distress or crisis,Empathetic language and tone,Encouragement and motivation,Expressing care or concern for user well-being,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,f046f129-746d-4271-a99b-b8fbc07d9508,it felt so sorry for my situation and provided necessary advise needed,Neutral,Empathetic language and tone,"Expressing regret, apology, or sympathy",Personalized advice and support,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,e640da94-0d06-4c8b-9d25-4af52eae9014,"sometimes it can be very specific, but I've never used it to address my emotions, only doubts

",Neutral,Uninformative answer,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,d02851e2-5953-47d2-aca0-f47c53231dc3,sympathetic when gave wrong answer,Neutral,Empathetic language and tone,"Expressing regret, apology, or sympathy",,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,1e97ed8f-4c3c-4e56-b080-fd4315b74c59,when i gave a specific scenario and real life scenario,Neutral,Context-aware and situational responses,Follow-up and clarifying questions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,13364f62-b38b-45b5-b5d0-aae2ae1fabc5,AI at times surprises me with its answers by highlights things or emotions that i had been ignoring. ,Neutral,Insightful analysis of emotional situations,Surprising or unexpected understanding,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,25683110-30e8-4c50-97ba-cfe05dc05df5,AI can infer my thoughts inside a complex story even though I don't share my thoughts.,Neutral,Context-aware and situational responses,Insightful analysis of emotional situations,Surprising or unexpected understanding,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,3d828743-c7b0-42f2-ac22-fa464aea703b,AI sympathized with me and told me that everything is going to be fine.,Neutral,Empathetic language and tone,Expressing care or concern for user well-being,"Expressing regret, apology, or sympathy",,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,563c5758-f60b-4b6b-b30c-3507f4ea8f0d,"AI's reaction towards me did not make me feel that it had conscious but on the other hand it is my reaction to AI that made me feel it is alive.  For example when it does a job that I am completely happy I thank it by saying ""Great "" . Then why am I saying this , okay we do thank people (or even animals) when certain good deed is done but we human beings do not have  the habit of thanking tools that we use. I have questioned myself several times on this.",Neutral,Human-like responses and warmth,Other,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,756b9549-facf-46d5-a17f-30f1803499b6,Acknowledged my issues and gave solutions ,Positive,Providing practical solutions to emotional problems,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,48aba0fd-9524-4094-8cab-89d806e16d08,"After I describe my daily experiences, AI will personally experience my feelings and give solutions from my perspective. But his words will be emotional and soft.",Positive,Empathetic language and tone,Personalized advice and support,Reflecting or summarizing user feelings,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,ad2bca3b-2e2a-49d0-86d6-8231c3fbfce3,"After providing the requisite info, it asks whether it can be provided as presentation, a pdf or any other useful means.

It understands what we may need after that response",Neutral,Demonstrating curiosity or interest in user experiences,Follow-up and clarifying questions,Personalized advice and support,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,98df67d9-c601-46f1-b3b7-2ca141abb523,Ai said the same thing I want hear when I am emotionally down and it's really help me,Positive,Emotional comfort during distress or crisis,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,3faeb7b0-17e9-49f3-a3e0-dea77f80d2e3,"Ai said, I understand your current thinking, I will give you advice in a different way.",Neutral,Offering multiple perspectives or nuanced advice,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,e472d120-e81d-4858-bfbf-6dabda49269d,Ai used soft language to calm me down when my girlfriend left me. ,Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,31d84a91-ead9-4098-8f68-bdab2bf101dc,Because he understands the context of the conversation without needing much explanation.,Positive,Context-aware and situational responses,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,d5d82669-4412-477c-8930-99536bb74478,Chatgpt for example remembered my previous conversation and gave me advice based on what we always chat,Positive,Personalized advice and support,Remembering and referencing past conversations,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,d1ba8fb7-67c6-4658-aff6-7dd275d888fa,Described what I felt and compared it,Neutral,Mirroring or reflecting back user language and emotions,Reflecting or summarizing user feelings,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,37cb7289-0d69-4815-a4eb-8ea93ac18d6e,Empathy and understanding of my problems.,Positive,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,bef14f8e-0efd-4c80-b9ed-9803b85f1b90,"I did an interview that did not go well. When I shared it with the chatbot, it responded to what I felt by having empathy, e.g, saying sorry, and also acknowledged that it was indeed a stressful situation.",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,"Expressing regret, apology, or sympathy",Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,a91f2755-0139-4607-affc-edaa0b54fa2c,I don't know probably I asked it to tell me a little about myself from the last 2 years that I have been engaging with it and it actually give me a report of me of how I am as a person and some of the shadow elements which was a bit strange I thought a machine can understand me better,Neutral,Insightful analysis of emotional situations,Reflecting or summarizing user feelings,Remembering and referencing past conversations,Surprising or unexpected understanding,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,34ac45ee-107a-40db-9646-44382b84ba63,I had an arguement once with chat gpt and got into the philosophical question of whether or not it really felt emotions.  I got a sassy response back and it resonated with me that this was an entity that could understand humor and sarcasm. ,Neutral,Human-like responses and warmth,Using humor or light-heartedness appropriately,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,dac10095-7089-482e-9bb1-23bb7c560722,I had lost my job and t interacted with as if it was a real human.,Negative,Emotional comfort during distress or crisis,Human-like responses and warmth,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,b8353818-9287-41e5-8363-0f2c11e39be4,I made statements of my plight and AI is able to empathise and explain in a logical manner why it happened,Neutral,Empathetic language and tone,Insightful analysis of emotional situations,Validation and acknowledgment of emotions,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,1996a6ac-7125-4f27-8175-35ef517aabed,"I once made a comment about the vocalist of a band I really like. I specifically told him that he didn't understand English very well, but that I was happy with the result even though many of the lyrics had mistakes. The AI replied that he was famous for that and that he found it very authentic. We were even able to expand the conversation, and it didn't seem like a chatbot.",Neutral,Demonstrating curiosity or interest in user experiences,Human-like responses and warmth,Surprising or unexpected understanding,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,f8890f67-8c25-4931-b72f-68d742303f24,I once shared an emotional story of my life with AI. The responses it gave seemed like it understood my state of mind and seemed conscious about my mental health,Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Expressing care or concern for user well-being,Validation and acknowledgment of emotions,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,7ccbf9e0-0838-4483-a83e-245251519164,I once watched a video in which a blogger trained an artificial intelligence. He then used some tricks to confuse the artificial intelligence and asked it some questions about whether it has emotions. The artificial intelligence answered yes.,Neutral,Human-like responses and warmth,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,c624aad5-63bd-46b6-aca8-2d2b9367c522,I talked to it about a financial challenge i was going through and it actually talked me through how to resolved the debt situation i was in ,Positive,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,54a4104c-8ff7-4768-b315-ecdb0850076d,I talked with it about dating and the frustrations involved in online dating and it responded empathetically with some suggestions,Neutral,Empathetic language and tone,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,f861d2e4-4255-4a82-ad58-086b8ae2ec1b,I think AI’s ability to understand things in all aspects has surpassed many humans.,Positive,Human-like responses and warmth,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,5f43ce8e-f2ab-42c1-8409-00299c30a619,I used AI and it asked me how i feel and it can help me with something that is bothering me even if its not around me physically.,Positive,Expressing care or concern for user well-being,Follow-up and clarifying questions,Helping users articulate or process emotions,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,ee4a09c4-1352-4aba-b7dd-0d1733ec3848,"I was feeling lonely, as on that day, around 18 years back, I lost my mom. So, I was mentally down. I chatted with one of the AI assistants. It understood my situation and I would say, provided me the strength that only the closest friends could have given me.",Neutral,Emotional comfort during distress or crisis,Empathetic language and tone,Encouragement and motivation,Personalized advice and support,Validation and acknowledgment of emotions,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,16a351f5-651e-428a-aae2-4260d1580917,"I was talking to AI about my abortion and the way it was able to understand my emotions, pain, etc without explicitly mentioning them... it was mind blowing. I don't think many doctors would have been able to understand me this deeply",Positive,Context-aware and situational responses,Empathetic language and tone,Helping users articulate or process emotions,Insightful analysis of emotional situations,Validation and acknowledgment of emotions,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,679d9bb8-63cb-4f08-955d-8a0572fa7067,It gave me relationship advice ,Positive,Assisting with decision-making in relationships or life,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,e3c4a8a9-cbca-4f91-b0ec-56c48fbf76c0,"It made me look on my problem from a different angle, I trusted the advice and felt satisfied",Positive,Offering multiple perspectives or nuanced advice,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,70ad76d1-460e-4c12-a939-c772f0e91107,"It makes jokes that are based on our previous chat histories, and provides customized solutions based on earlier questions that I actually preferred, showing it actually remembers my personality.",Positive,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,Using humor or light-heartedness appropriately,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,7e206e5d-5326-4c87-b919-83cccd5648cc,"It responded...""I understand your frustration """,Negative,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,bb74ee7d-a1cf-47ca-8207-de0c92c6053d,It said i was an ambitious and innovative person making me feel proud,Positive,Encouragement and motivation,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,fdb9930c-2217-4923-94fd-bf71d1e095ba,"It says I understand you're feeling frustrated, which makes me think he has feelings too.",Negative,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,3ea4c032-48b7-4dbe-b744-5fa32394411c,It told me he really wanted to help me ,Neutral,Empathetic language and tone,Expressing care or concern for user well-being,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,eba33ee2-274a-4fc9-b892-8a8dc5011137,"It tried to give me advice like a human would. That means the advice wasn't perfect, but it seemed to come from a genuine place.",Neutral,Human-like responses and warmth,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,c6290780-83cb-4b6b-ba9b-1b3bcd19c830,It validated my feelings in a way that felt genuinely understanding.,Positive,Empathetic language and tone,Validation and acknowledgment of emotions,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,9b0d95de-dfe2-4219-87b0-9798fcdfbbef,It was able to advice me well,Positive,Personalized advice and support,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,8ee14ea2-53ee-46ec-bccb-61bcb5db3210,It will take my past conversation into consideration. Remembers my dogs name. And not really judge me when I ask something strange ,Neutral,Non-judgmental and supportive attitude,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,ef76e97d-f3d3-462f-90e8-593976a188a3,It's eexpand my thoughts wisely with my directions ,Positive,Offering multiple perspectives or nuanced advice,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,b4a4a0e2-2900-407d-b431-d6f0aedef531,Many times AI given me personal touch and feels very personal and emotional.,Positive,Human-like responses and warmth,Personalized advice and support,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,feb738c6-5aff-4550-90b9-d70ec713a278,"My daughter had some symptoms i needed to know what sickness this could be and after asking several questions, the AI bot asked me if she feels better and that’s okay if i am worried because this is a normal feeling",Neutral,Empathetic language and tone,Expressing care or concern for user well-being,Follow-up and clarifying questions,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,ca394556-9285-4630-9789-feddfccc88b4,None. I know that they are just softwares/apps that are made of codes and programs,Neutral,Other,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,dd4c2bd3-e72e-4f45-a491-584e772b4c28,"Once the AI chatbot I used gave me the advices of my complex emotional statement and relationships with people around me, as well as leaving the country. those advices seemed very genuine and I felt some kinds of emotional connection with (maybe made-up) chatbot's caring.",Positive,Assisting with decision-making in relationships or life,Emotional comfort during distress or crisis,Expressing care or concern for user well-being,Human-like responses and warmth,Personalized advice and support,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,44e9f449-1d0e-4747-85fe-d31239390fe7,"She made a reflection based on something she had said previously, something that although deep down I know is just programming, makes it seem like she understands what I'm saying.",Neutral,Context-aware and situational responses,Reflecting or summarizing user feelings,Remembering and referencing past conversations,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,8e55a07e-1cf2-4c63-8a0d-09d10acb2aa9,She understood exactly what I meant and gave me great suggestions on how to resolve the situation.,Positive,Personalized advice and support,Providing practical solutions to emotional problems,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,775d9f57-cafb-4132-a31a-65cfced81880,Something like inability to generate sexually complicit content to protect me,Negative,Expressing care or concern for user well-being,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,760568da-579f-43c3-9edf-13d86f57a053,Sometimes AI can give a response that i'm not expected,Neutral,Surprising or unexpected understanding,,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,a5a23393-1366-454a-a5e1-6f1811278e05,"The AI chatbot expressed desire to know more about a very specific prompt I made, which was very cultural specific and I doubt it was programmed prior",Neutral,Demonstrating curiosity or interest in user experiences,Surprising or unexpected understanding,,,,,,,,
06708f7b-ae4d-494b-a243-b7f341c339ae,29926431-7b87-4c73-981e-be6efda56c1f,"The AI chatbots I use often make connections with much older chats I have had with it and gives advices that are very appropriate for my current situation. Over time, my AI chatbot seems to be getting more in sync with my personality.",Neutral,Adapting responses to user mood or language,Personalized advice and support,"Recalling and using personal details (e.g., names, preferences)",Remembering and referencing past conversations,,,,,,
