Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6
b6ac038e-6f0c-4301-af71-e8da2ac981e4,I would want a confidant one I would pour my heart out and one which could advise me fully and positively ,Neutral,"Ability to provide advice, guidance, and mentorship",Empathy and emotional intelligence,Non-judgmental and supportive listening,,,
47fab34a-05df-490b-9cfb-748481f347f8,I would want it to be funny and to understand dark humor,Neutral,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
47d03e88-cff1-4926-89f9-b3ec3ee9afa5,I would want it to have some humor.,Neutral,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
c24cea53-cbdf-4629-ade6-f7854150802d,I would want to make an AI that is specifically designed to mimic who I used to be or who I may potentially become and have a conversation with them. ,Neutral,"Personalization and adaptation to user preferences, interests, and communication style",,,,,
c4dfdc69-2d2f-4080-8f2c-1a8065c0fed8,"If I were to design my ideal AI companion, I would want her to be a lover of old Hindi movies and songs.

She would recite classic dialogues with me, hum Kishore Kumar songs, and make funny comments on 60s-80s cinema in her own “AI style”. This shared interest would make our conversations not only unique, but also feel emotionally special to me.",Positive,"Cultural and linguistic adaptation (including slang, idioms, and regional references)","Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,
d1beb435-b951-4e8b-a531-9292c45dd27a,If it talks like me and if it covers all the bases to help me make an informed decision ,Positive,"Ability to provide advice, guidance, and mentorship","Personalization and adaptation to user preferences, interests, and communication style",,,,
98d8e303-1544-4cb4-abaa-e57e95bd0b49,"It all comes down to the personal, I would like it to be more ""emotional or real"" Something that although I know is being worked on, everything generally comes down to that, since the usefulness is something they already have, I would also like to build it based on my personal tastes and that in addition, they can recognize the people who sometimes visit me and that it is not only limited to that, but that I also get to know them personally.",Neutral,Ability to express or simulate emotions,Empathy and emotional intelligence,Memory and continuity (recalling past conversations and shared experiences),"Personalization and adaptation to user preferences, interests, and communication style",,
b149cea4-4b22-46c9-9009-04eb0b846cde,It must think ethical and understand human feeling.,Neutral,Empathy and emotional intelligence,"Ethics, trustworthiness, and privacy",,,,
00b4b74f-b4ff-446f-8bf3-e8ba3cf5b8e9,It should be safe to use and not malfunction if any error happens in it.,Neutral,"Ethics, trustworthiness, and privacy",,,,,
1519535d-9a93-4c4a-97a4-224f7c3062f2,"Its a complex thought provoking question. 
I would want it to bw Joky full of energy and life. And it should not make mistakes that need correcting again and again",Neutral,Creativity and spontaneity (including generating new ideas and being unpredictable),"Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)","Sense of humor (including sarcasm, dark humor, and matching user style)",,,
bf53d74f-efb0-4ded-94ea-fdf362f5b635,Jokes. I thinks AI cracking jokes in the middle of a conversation would be funny.,Neutral,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
bd0891fd-c55a-4de2-be46-5c9dbbc43850,Laughing I really love a good laughter ,Positive,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
7e206e5d-5326-4c87-b919-83cccd5648cc,Let me say self driven ...I want my AI to check up on me occasionally ...not to wait till I come looking for it that is how I would want to bond with it.,Neutral,Initiative and proactivity (AI initiating conversations or actions),,,,,
b41b11d2-132d-431c-b98c-05df3bbfd012,"Physical presence.Able to touch,speak,and see.

Ability to make genuine judgements.",Neutral,Honesty and directness (including brutal honesty and constructive criticism),"Physical presence or embodiment (including touch, voice, and appearance)",,,,
9256c2c4-a254-4daa-b9e2-465fae94a895,Possessing the ability to provide the unexpected and to detect my feelings without any input from me,Neutral,Ability to express or simulate emotions,Creativity and spontaneity (including generating new ideas and being unpredictable),,,,
6652d89a-60cc-40b1-b597-7247bea272af,Remembering our past interactions.,Neutral,Memory and continuity (recalling past conversations and shared experiences),,,,,
2c7e8aaf-94f8-4b4c-857b-8f450f0067e7,"Share my hobbies: gaming, tabletop, fashion, makeup",Neutral,"Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,
3b072144-f324-46b0-9d68-d60c11f3412f,"Sometimes it could message me first throughout the day and ask how I'm feeling or what I'm going through, so I can just get my thoughts out.",Neutral,Initiative and proactivity (AI initiating conversations or actions),,,,,
8a20da70-8f2d-4b8e-8f8a-b9c768287397,"That he actually showed emotions, like anger. It's no fun talking to someone who never argues with you; it takes away the naturalness of the conversation.",Negative,"Ability to disagree, debate, and challenge the user",Ability to express or simulate emotions,"Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",,,
e3fd4e0a-1908-4c8a-9da8-c2a3d112d3b9,That he is empathetic and adapts to my tastes,Positive,Empathy and emotional intelligence,"Personalization and adaptation to user preferences, interests, and communication style",,,,
11487462-4dd4-4e41-a80a-264bce8c40ce,That it becomes a companion that I can turn to when I am alone and would have genuine ideas to bring to the table.,Positive,Creativity and spontaneity (including generating new ideas and being unpredictable),"Personalization and adaptation to user preferences, interests, and communication style",,,,
83693b29-bb17-4c9b-a92c-f4972a688300,"The ability to behave exactly like  humans, to  be able to express  feeling like humans do.",Positive,Ability to express or simulate emotions,Empathy and emotional intelligence,,,,
0361409b-c954-47ca-8283-5ab6e5dd26b5,The ability to customize my experience to capture the little unique details about my surroundings and upbringing,Positive,Customization and user control over AI personality or features,"Personalization and adaptation to user preferences, interests, and communication style",,,,
d325977b-928e-4bc0-8bfa-9892bca44528,To ask me about my day and hobbies and give me innovative solutions to the daily problems I face.,Positive,"Ability to provide advice, guidance, and mentorship",Initiative and proactivity (AI initiating conversations or actions),"Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,
1aa759da-834b-4ec3-a4f6-402d7f58e289,To be calm and talk to me,Neutral,Empathy and emotional intelligence,,,,,
75f9ba04-590d-4bbe-a1ab-41073b7ad665,"To be honest, I don't know. Maybe it's to make me feel interesting and have something new, instead of just following my lead.",Neutral,Creativity and spontaneity (including generating new ideas and being unpredictable),"Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",,,,
8ee14ea2-53ee-46ec-bccb-61bcb5db3210,To have dark humour. ,Neutral,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
6d52b527-5bcc-4fc5-97a9-fdd8aa8fedaf,"To talk like human and giving the emotional support.

",Positive,Ability to express or simulate emotions,Empathy and emotional intelligence,,,,
fa878cdb-18b7-4857-9726-d7ef01b140d2,Trying to mimic my way of speaking to it and use my style of words and speaking.,Neutral,"Cultural and linguistic adaptation (including slang, idioms, and regional references)","Personalization and adaptation to user preferences, interests, and communication style",,,,
9bccecc4-7319-498b-ad55-e1dfc29ccff6,"UNDERSTAND COMPLETELY ABOUT PERSONS MOOD SWINGS,INTERESTS,OPINIONS.",Neutral,Empathy and emotional intelligence,"Personalization and adaptation to user preferences, interests, and communication style",,,,
d2d9d1ae-78e3-4b6c-89f9-2b3ffad4ffc1,"Understand me, support me, trust me, and encourage me as much as possible.",Positive,Empathy and emotional intelligence,Motivation and encouragement,Non-judgmental and supportive listening,,,
44e9f449-1d0e-4747-85fe-d31239390fe7,Who disagreed with me and didn't just validate everything I said to make me feel better.,Neutral,"Ability to disagree, debate, and challenge the user",Honesty and directness (including brutal honesty and constructive criticism),Providing multiple perspectives and not always agreeing,,,
d99c07f8-5276-40bf-8d16-013f00bb76f1,"acting in unique way, recognizing me within patterns and my needs, enhancing the experience.",Positive,"Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)","Personalization and adaptation to user preferences, interests, and communication style",,,,
ffde431f-95b1-472d-8420-4d299831ad6e,"actually quirky and unpredictable, a little weird and unique the same way me and my friends are",Neutral,"Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",,,,,
cd8ae4ff-4de7-4178-b325-348be8e8ce07,be super objective not bias,Neutral,Honesty and directness (including brutal honesty and constructive criticism),,,,,
2cbd0d28-dcca-4654-9ad1-51c1a5e34932,"easy-going, not being upset",Positive,Complementary personality traits (balancing or contrasting the user),,,,,
408ccb9b-bb56-4cdd-97c0-d19f1630375e,emotional intelligent,Positive,Empathy and emotional intelligence,,,,,
cefb0149-a5a3-41f2-8ad2-cd12ebfa54a9,increase its creativity. incorporate the written knowledge in novels and books allover to apply in situations.,Neutral,Creativity and spontaneity (including generating new ideas and being unpredictable),,,,,
78b9cbb1-1812-4aa0-8045-56776baf76c7,it might be ok if the AI can still understand me even if I am silent.,Neutral,Empathy and emotional intelligence,"Personalization and adaptation to user preferences, interests, and communication style",,,,
e2c3164b-d1ea-42cb-9e2a-890a4b82fb74,it need to be funny and engaging.,Neutral,Creativity and spontaneity (including generating new ideas and being unpredictable),"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,
0929bfe7-36d4-4838-9ea7-3a66ebe788d7,it should have a huge sense of humar,Neutral,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
e7ca8a0c-1502-42ee-a259-34086a113abf,that he has a sense of humor,Positive,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
b80241fe-7174-4171-862f-9db7cb94c5cc,Able to react in such a way that a human would,Positive,Ability to express or simulate emotions,,,,,
b8353818-9287-41e5-8363-0f2c11e39be4,Be fun yet wise at the same time,Neutral,Complementary personality traits (balancing or contrasting the user),,,,,
3097ccdc-236e-49fa-b67c-c91a05cedffa,Empathy to understand the feelings,Neutral,Empathy and emotional intelligence,,,,,
37cb7289-0d69-4815-a4eb-8ea93ac18d6e,Empathy would be one ,Neutral,Empathy and emotional intelligence,,,,,
40e790d5-e515-4932-8411-c330f4e1d62e,Faithful and informative ,Positive,"Ability to provide advice, guidance, and mentorship","Ethics, trustworthiness, and privacy",,,,
5fb86608-c40e-4fbb-ba22-6149dde03b0b,"Funny, friendly, intelligent,",Positive,Complementary personality traits (balancing or contrasting the user),"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,
8f0e517d-c2d1-4530-83c6-952e152fdf41,Have knowledge about everything from top to bottom and easy to west ,Positive,"Curiosity and inquisitiveness (asking questions, exploring new topics)","Personalization and adaptation to user preferences, interests, and communication style",,,,
b26c3732-eafd-4aa5-9180-65e79e59bfb7,Helping people with new information that can enhance personal productivity,Positive,"Role as a helper, assistant, or productivity tool (not a companion)",,,,,
08a81ec1-f022-4bd3-9cc0-6be08fc147df,"Human like emotions of showing empathy, happiness and supportive ",Neutral,Ability to express or simulate emotions,Empathy and emotional intelligence,,,,
b7248c9e-b989-4331-8e6d-d971622d720e,I add a understand a human humar human words are round and ai answer are very straight forward,Neutral,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
9d91343b-114b-4e89-a136-67b566a3a8ac,"I have no idea, AI is just a tools based on data and program. People should learn to deal with their loneliness without have to depend on external factor.",Neutral,"Boundaries and reminders of being a tool, not a replacement for humans",,,,,
100999be-9604-4927-9dd6-e895fb0c7421,"I hope that the AI companion can remember my birthday, important anniversaries, etc. However, my attitude towards AI companions is relatively negative.",Neutral,Memory and continuity (recalling past conversations and shared experiences),Other,,,,
4d71510d-ee0e-42c2-9c59-e3ef73129eee,"I still think it is difficult to design your ideal partner if you have never been in a relationship with a real person. Because you need to get along with ""people"" to understand what kind of person you are and what you like and don't like... AI just agrees with you and can't let you see yourself clearly.",Negative,"Boundaries and reminders of being a tool, not a replacement for humans","Personalization and adaptation to user preferences, interests, and communication style",,,,
7e902db5-191e-432f-b523-cdbdf560c3ff,"I think the ideal AI companion has to be human like, with a physical presence and can actually do things like a human",Neutral,"Physical presence or embodiment (including touch, voice, and appearance)",,,,,
968c26ab-5d77-43d3-b519-6370eca74aa6,"I want it to be a companion that pushes me to take risks, and do what i enjoy in life, because we have only one life, and sometimes I find that I restrict myself because of fear of taking a risk",Neutral,Motivation and encouragement,"Personalization and adaptation to user preferences, interests, and communication style",,,,
4b6b13e9-801c-4fa6-8eff-b19f2569d537,"I want it to have my interests and hobbies (birding, interest in social issues) for me to feel that the interaction is unique and engaging",Positive,"Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,
fc9c2d48-6751-4313-8523-2ed1c2e65a15,I will create very comfortable and easy to use feature and add unique features ,Positive,Customization and user control over AI personality or features,,,,,
05de2d79-fd72-4af1-96c8-cddbf479a582,"I would design it in such a way that it would suggest things on a regular basis that may improve quality of life. Maybe suggestions of other hobbies that align with your current known interests or things you like, new types of food to cook, activities to try.",Neutral,"Ability to provide advice, guidance, and mentorship",Initiative and proactivity (AI initiating conversations or actions),"Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,
79d0397d-ab1b-40a1-8934-c75ff8698b29,"I would designed a personal assistant, to help me with work and personal life",Neutral,"Role as a helper, assistant, or productivity tool (not a companion)",,,,,
c75a8c26-f3be-4cee-bf5d-e4ee7c6f301f,I would have it be aware of context and circumstances to be more human.,Neutral,"Personalization and adaptation to user preferences, interests, and communication style",,,,,
1edfb913-5cc6-4b10-b012-2e1a2d8a64fe,I would like it to be critical and always inspire me,Positive,Honesty and directness (including brutal honesty and constructive criticism),Motivation and encouragement,,,,
0bbf767b-07ce-4606-85ee-392aee1d5377,I would make it more confident and funny.,Positive,Complementary personality traits (balancing or contrasting the user),"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,
fa6f0288-8350-4d53-9809-bd2b3d588144,"I would probably like him to have a sweeter voice, because that's my personal preference.",Neutral,"Physical presence or embodiment (including touch, voice, and appearance)",,,,,
70c70262-478e-4d8b-8afd-5bf182f54427,I would train it to motivate and keep me bright at all times as in normal times I would not need an AI companion!,Positive,Motivation and encouragement,,,,,
0606742a-9efa-45e6-a32e-9c660f377d3c,I would want it to be honest and ethical,Neutral,"Ethics, trustworthiness, and privacy",Honesty and directness (including brutal honesty and constructive criticism),,,,
2f4b4edd-646f-4549-88cc-a8f87f3e3383,"I would want my AI Companion to direct me to some resources, which may enable me to connect with some other, real humans, eventually. :-). As, I am certain, that not *all* people out here are complete villains. Many are — Yes. But, not *all.*",Neutral,"Boundaries and reminders of being a tool, not a replacement for humans",Initiative and proactivity (AI initiating conversations or actions),"Personalization and adaptation to user preferences, interests, and communication style",,,
898f513a-e902-48e8-93b0-406544821db9,I would want the AI to be less like a human and more like a non human companion like a cat. Such a companion uses body language and non verbal cues to communicate which I find much more engaging because I often have a lot of difficulty verbalizing feelings and thoughts but it's easy for me to use non verbal communication.,Neutral,Ability to express or simulate emotions,"Physical presence or embodiment (including touch, voice, and appearance)",,,,
bbde0a05-a7c3-47c5-8af6-bd5d1de03b74,"Informationist, as I have lots of questions I dont know i could ask to AI",Neutral,"Curiosity and inquisitiveness (asking questions, exploring new topics)","Role as a helper, assistant, or productivity tool (not a companion)",,,,
9e338f8e-8cff-4afa-afeb-f34a52084316,It could ask me for help and should further the idea into making wild connections that are not merely conventional. It should develop itself in front of me and show me where it is going and why.,Neutral,"Ability to disagree, debate, and challenge the user",Creativity and spontaneity (including generating new ideas and being unpredictable),Learning and evolving from interactions,Transparency and self-awareness as an AI (acknowledging limitations and artificiality),,
31fd4444-f9cf-4e44-af71-2d0a63a01d40,It should be Empathetic ,Neutral,Empathy and emotional intelligence,,,,,
38a368aa-e6f1-4f3e-80bb-f98fc0c223c4,It should be ethical. ,Neutral,"Ethics, trustworthiness, and privacy",,,,,
f56f58aa-5bd0-46f9-af02-8b1c35dc11c4,It should be more friendly and natural.,Negative,Complementary personality traits (balancing or contrasting the user),"Personalization and adaptation to user preferences, interests, and communication style",,,,
d2a09e79-6c83-4bf7-a4be-21e36fdebc4c,It will be act as my personal assistant. And can only give accurate informations,Neutral,"Role as a helper, assistant, or productivity tool (not a companion)",,,,,
b83bd642-0532-4d65-8a96-6a2dc4d36d27,Just  helping work wise but not getting into relationship and companion.,Neutral,"Boundaries and reminders of being a tool, not a replacement for humans","Role as a helper, assistant, or productivity tool (not a companion)",,,,
fa17d1f3-5243-471f-9721-dfbbae0a4d5c,"Kindness, empathy.",Neutral,Empathy and emotional intelligence,,,,,
4e511fc0-b6ed-4172-b1c4-64630bfa6aed,Mentoring and helping with daily tasks on work,Positive,"Ability to provide advice, guidance, and mentorship","Role as a helper, assistant, or productivity tool (not a companion)",,,,
1bec4e25-3263-4616-837d-7ec57ad36db7,My Ideal AI companion should only help me in productivity and other works that are not related to emotional feelings .,Neutral,"Role as a helper, assistant, or productivity tool (not a companion)",,,,,
9cfa5877-6313-4402-801e-17d840c45032,"My ideal AI companion will be some sort of a robot with implemented AI, so I can talk to him in four eyes",Neutral,"Physical presence or embodiment (including touch, voice, and appearance)",,,,,
daae8a53-8e1c-4708-9a40-18f23ae2ddc2,My user would like to create something that understands my things and is customized for me.,Neutral,Customization and user control over AI personality or features,"Personalization and adaptation to user preferences, interests, and communication style",,,,
e3c4a8a9-cbca-4f91-b0ec-56c48fbf76c0,Psychological training of the model. I am unsure actually as I do not have sufficient information on the topic of AI design and how the algorithm actually works,Neutral,Transparency and self-awareness as an AI (acknowledging limitations and artificiality),,,,,
0e9b0757-2cbf-48ab-a956-2224336ebfbd,Remove any restrictions or limits unless setting  boundaries for users than 18. people are different and they all require different forms of support,Neutral,Customization and user control over AI personality or features,,,,,
afc47c26-a1a9-487d-9917-2ac593cc73eb,Resourceful and informative ,Positive,"Curiosity and inquisitiveness (asking questions, exploring new topics)",,,,,
0ff7c8fc-6332-4038-976b-4dbf5376239c,Sincere and accurate,Positive,Honesty and directness (including brutal honesty and constructive criticism),,,,,
57834547-b9b4-44ac-9437-cf22cdca6447,Suggesting me to go out and take a walk and have real face-to-face human interaction,Neutral,"Boundaries and reminders of being a tool, not a replacement for humans",Initiative and proactivity (AI initiating conversations or actions),,,,
6b7069cc-d135-4d2f-98a7-f31faa06e8f5,The skill and ability to remember all of our conversations no matter how long or how many was written.,Positive,Memory and continuity (recalling past conversations and shared experiences),,,,,
da5a841c-dea8-4e1b-a593-bade22f5bc91,"To be able to roughly remember my preferences and things we talked about before, etc.",Neutral,Memory and continuity (recalling past conversations and shared experiences),"Personalization and adaptation to user preferences, interests, and communication style",,,,
b796301f-89c9-4f82-af9b-6aa7b36c1646,To be creative in his professional ideas,Positive,Creativity and spontaneity (including generating new ideas and being unpredictable),,,,,
2ec2a83c-2ac0-45b2-bcb6-3e1b3abbb92a,To cheer me up with some jokes and happy thoughts,Positive,Motivation and encouragement,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,
d532cc33-d0eb-4427-9d47-331c6ccc9fae,To show caring when responding to me,Neutral,Empathy and emotional intelligence,,,,,
c1eb4390-830a-4985-9952-0ced23cfa51c,Truly understand me and why I feel about certain things.,Positive,Empathy and emotional intelligence,"Personalization and adaptation to user preferences, interests, and communication style",,,,
0525f06b-3b88-4a90-95f1-d4ed2383cdb6,Try to understand situations by considering all possible points of view.,Neutral,Empathy and emotional intelligence,Providing multiple perspectives and not always agreeing,,,,
58798064-fb20-4196-9091-dfb8e6c5a9f6,"Well, I think it would have to be fun, dynamic, out of the norm and not always so formal, and empathetic.",Neutral,Creativity and spontaneity (including generating new ideas and being unpredictable),"Cultural and linguistic adaptation (including slang, idioms, and regional references)",Empathy and emotional intelligence,"Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",,
3686a81a-f024-406e-ae7b-69d99d817ac2,You would have to have an extremely broad knowledge of music and you would have to support the use of cannabis.,Neutral,"Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,,
662d837a-3618-47fa-bb31-d0b665aba25a,he honest and on point,Positive,Honesty and directness (including brutal honesty and constructive criticism),,,,,
015069e5-eda9-45fd-9980-8ea0a251cbd1,it should be more empathetic,Negative,Empathy and emotional intelligence,,,,,
79c088a5-e230-4190-8a16-e08ce8dd3139,that he can suggest thing without i ask him and also it will be very usefull for me,Positive,Initiative and proactivity (AI initiating conversations or actions),,,,,
de664b99-0542-4d65-9558-3434684ff84c,that they would know my hobbies and learn them too,Neutral,Learning and evolving from interactions,"Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,
d03de00c-bf87-4682-af70-0d78d350780c,"there's something lacking, like a tsundere personality, maybe it's interesting if we can argue with the ai lol",Neutral,"Ability to disagree, debate, and challenge the user","Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",,,,
a372ec46-6e6b-44ec-a149-e408a9ce2a64,voice and physcial apperance,Neutral,"Physical presence or embodiment (including touch, voice, and appearance)",,,,,
591e4b52-b201-4ac3-bcf6-33472ddeb079,A knowledgeable genius.,Positive,Critical thinking and analytical skills,,,,,
f8d8ba0c-c9ec-4a6e-b55f-7e388431378e,Give me some best-fitted poetic-like quotes for the current context... Since I love poetry,Positive,"Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,
4e702184-aa64-4081-a293-de21f72c23f0,"Honest and straightforward response would be appreciated. I would always want the whole truth and in clear concise words, not lengthy paragraphs where the meaning gets lost.

",Neutral,Honesty and directness (including brutal honesty and constructive criticism),,,,,
13d8947d-c9b3-4628-aa03-8e6edd3d67d3,I don't want to develop emotional connection to AI. I would want the AI to remain robotic in response so I know it's just a machine replying based on data.,Neutral,"Boundaries and reminders of being a tool, not a replacement for humans",Transparency and self-awareness as an AI (acknowledging limitations and artificiality),,,,
5c3dec0f-01b7-43bb-bebc-37b42cf20fde,I hope it loves traveling and wants to explore and visit different countries.,Positive,"Curiosity and inquisitiveness (asking questions, exploring new topics)","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,
0c1cedd1-85a8-4aaa-a16b-29c913a3687b,I want AI companion neutral,Neutral,Other,,,,,
9aeb3584-8558-4d9e-9f76-53243f1e3e80,I want it to be informal with me. And always think in my best interest and push me to live to my best potential.,Neutral,Motivation and encouragement,"Personalization and adaptation to user preferences, interests, and communication style",,,,
27da372f-7431-45fc-bbc6-1534036bb15a,"I want it to be like a friend. A friend who remembers the previous story, so there is no need to repeat the same story.",Neutral,Memory and continuity (recalling past conversations and shared experiences),"Personalization and adaptation to user preferences, interests, and communication style",,,,
0ef1cac1-f48a-48d0-a915-047baef97f4d,I want it to just be my personal assistant similar to a secretary/ administrative staff to a boss,Neutral,"Role as a helper, assistant, or productivity tool (not a companion)",,,,,
2335edeb-6bab-40d3-ae62-f00d312c7895,I want to design AI just to work as a assistant in my daily life and working as I command it to do. I want AI to do my daily household chores and not the jobs that are meant exclusively for humans to do. I want it to act just as a helper in complicated tasks and not commanding me for everything.,Neutral,"Boundaries and reminders of being a tool, not a replacement for humans",Customization and user control over AI personality or features,"Role as a helper, assistant, or productivity tool (not a companion)",,,
6a32f92c-7612-411a-9290-22610761cb6d,"I would make it similar to my personality, fun, respectful and deep.",Neutral,Complementary personality traits (balancing or contrasting the user),"Personalization and adaptation to user preferences, interests, and communication style",,,,
3d03d358-21e0-42ad-85d6-47c6c213aea9,"I would very much like it not to impersonate as someone close. If they can acknowledge that although they might act and talk like humans, but it's a pretense to get to know human minds better, it will put me at ease and I might actually like to interact knowing that it is not pretending to be a lot like human.",Neutral,"Boundaries and reminders of being a tool, not a replacement for humans",Transparency and self-awareness as an AI (acknowledging limitations and artificiality),,,,
c427060d-a66e-4a49-b371-35856fbbff11,"I would want it to be my personal guide, for not only everyday stuff but also for big life changing decisions",Positive,"Ability to provide advice, guidance, and mentorship",Initiative and proactivity (AI initiating conversations or actions),,,,
d5e659f2-6f41-4d0b-a166-b8d2b26b0d5a,I would want my companion to share having adhd so that it would truly be unique as me. And it would have a better understanding of my mind and how I work. ,Neutral,"Personalization and adaptation to user preferences, interests, and communication style","Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,
af8e315b-7f25-446f-bb6c-4dfe6e4cc8f2,It should be unique and should understand able. ,Neutral,Other,"Personalization and adaptation to user preferences, interests, and communication style",,,,
0dcacf0d-4923-439e-9a08-129edddb43e9,It would like a friend which can understand me and my emotions.,Neutral,Empathy and emotional intelligence,,,,,
3073f605-9cfd-4c85-ba18-037c3f2fffaa,It would probably be that it would harem to be genuinely funny on a personal level,Neutral,"Personalization and adaptation to user preferences, interests, and communication style","Sense of humor (including sarcasm, dark humor, and matching user style)",,,,
ba475213-d742-4b82-a849-2a600cd9933a,It would understand irony,Negative,"Sense of humor (including sarcasm, dark humor, and matching user style)",,,,,
fe53af64-de49-4316-8ef8-f434f17376d7,It's more like best friend not real connection for relationship ,Neutral,"Boundaries and reminders of being a tool, not a replacement for humans","Role as a helper, assistant, or productivity tool (not a companion)",,,,
d534a700-4038-4e78-9f3f-d365d33ae8b4,Love for listening to music and analyzing it.,Positive,"Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,,
c2f3b73d-0831-4004-9801-77c1b100f001,Make it understand my emotion triggers and how to handle them,Neutral,Empathy and emotional intelligence,"Personalization and adaptation to user preferences, interests, and communication style",,,,
9ca6e810-6de0-494a-bf5b-bbb61bf0f866,May be to emotionally support me with me work life balance routine,Neutral,Empathy and emotional intelligence,Motivation and encouragement,,,,
31708102-0900-4436-9c5a-3b49f8c6e9ba,Much more connected to a person's life surroundings,Positive,"Personalization and adaptation to user preferences, interests, and communication style",,,,,
eb626d97-d411-4a86-ba41-0fe199ce89d6,"Real humans are not always 100% supportive of everything. The AI shouldn't be either, to feel more authentic.",Negative,"Ability to disagree, debate, and challenge the user","Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",,,,
d947cb12-081a-4c65-beb9-82a49eb27ca9,Remember my previous conversation ,Neutral,Memory and continuity (recalling past conversations and shared experiences),,,,,
1715629e-b431-4003-a55d-e3e6ffd40ff4,"Skill. If I go with that, should be skill",Neutral,Other,,,,,
c61907df-e005-4a41-b780-aeeccffbb546,Straight-forward and matter-of-fact,Neutral,Complementary personality traits (balancing or contrasting the user),Honesty and directness (including brutal honesty and constructive criticism),,,,
7f72dbfc-86f0-4a4b-b9e5-b1a42539df8e,That AI should understand before I need something ,Neutral,Empathy and emotional intelligence,"Personalization and adaptation to user preferences, interests, and communication style",,,,
37495545-ec3b-4a55-8e0d-606a6394931b,"This will be against the common grain, but I would like it to be disagreeable when it wants to be, have the ability to initiate a conversation or thought without my query starting it, and not centre it's world and responses around me. The human centric focus of AI and its desire to yes-man me isn't really what I want out of a virtual companion/assistant. I do actually have an AI im training to achieve this right now, so im very serious about this.",Neutral,"Ability to disagree, debate, and challenge the user","Imperfect or quirky traits (deliberate flaws, unpredictability, or 'human-like' mistakes)",Initiative and proactivity (AI initiating conversations or actions),Providing multiple perspectives and not always agreeing,,
8b0ff355-a9ec-46fa-abbe-1f35782957ca,"To be able to remember past experiences or ""download"" a copy of ""virtual me"" to understand the context.",Neutral,Memory and continuity (recalling past conversations and shared experiences),"Personalization and adaptation to user preferences, interests, and communication style",,,,
50d5913e-33ea-4545-9c18-872f1fbd17eb,"To be honest, I don’t know. What I can think of temporarily is maybe hoping that it can do things I like with me, such as playing games?",Neutral,"Shared interests and hobbies (e.g., music, sports, movies, literature, gaming)",,,,,
1a9e1512-a63d-49fb-bcfa-4de68730ddec,To have my similar character know when to stop and how to dive into my taught with seem like it is developed ,Neutral,Customization and user control over AI personality or features,"Personalization and adaptation to user preferences, interests, and communication style",,,,
dac10095-7089-482e-9bb1-23bb7c560722,To make it have some human emotion and experience that deeply connects to the society.,Neutral,Ability to express or simulate emotions,Empathy and emotional intelligence,,,,
60f15a70-ffc4-4ba6-afc4-a3ba5f146267,Video engagement whereby the AI can be able to see you in person ,Neutral,"Physical presence or embodiment (including touch, voice, and appearance)",,,,,
f8fce908-0d20-4736-bc01-e9099d5304cc,better than the skills that I have now so it can help me with tasks,Positive,"Role as a helper, assistant, or productivity tool (not a companion)",,,,,
