theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
governance and regulation of AI,0.6457408624307829,I think AI should be legalized and there must by acts by the countries about the fair usage of AI,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",87d960fa-7c03-482f-a3dd-09f5c27c43bb,b14b4f85,20250625_100630
governance and regulation of AI,0.6454066938271141,I hope there are regulations that govern the use of AI. I hope the benefits outweigh the harms and that human interactions are not affected.,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",414fa812-1f34-4add-b9df-4ecf06faba78,b14b4f85,20250625_100630
governance and regulation of AI,0.6446239521178571,"Moral and ethical issues, whether artificial intelligence is human or not. If it is human, then do we need to make laws? If not, then how do we prevent these things from happening?

",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",34f666c7-b2f2-4943-a375-289d32c112cd,b14b4f85,20250625_100630
governance and regulation of AI,0.6332241578232308,The boundaries that society should take on AI taking roles in my opinion is data privacy protection and improvement in interactions.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
governance and regulation of AI,0.6304715281902789,Certain limitations and boundaries should be imposed on AI.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",0a8e4a6f-5c1a-42aa-a015-a53114dd0bef,b14b4f85,20250625_100630
governance and regulation of AI,0.6290947088763698,AI should be regulated to avoid job losses,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",d1ba8fb7-67c6-4658-aff6-7dd275d888fa,b14b4f85,20250625_100630
governance and regulation of AI,0.6237142531344517,It is important to carefully assess and prevent potential risks before implementing AI,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",9bde5b04-f92a-4483-a693-e9d056c781b3,b14b4f85,20250625_100630
governance and regulation of AI,0.6215862737348146,"My view on AI remains the same: its presence bring many benefits, but it requires wise use and proper oversight to ensure it doesn't harm individuals or society at large",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",683ed16f-6e80-4dac-a441-92f0f376dc75,b14b4f85,20250625_100630
governance and regulation of AI,0.6182122842912909,"While AI can be helpful in numerous ways, it should be made as ethical and responsible ",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",de70196a-b72c-4e57-837c-490988be2609,b14b4f85,20250625_100630
governance and regulation of AI,0.6155250303963125,A human has to supervise the usage and responses given by AI.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",a66603bb-aad0-4149-a1ba-cdc37f795603,b14b4f85,20250625_100630
governance and regulation of AI,0.6138046564777566,"With proper regulations, AI can be developed in a healthy manner and be beneficial to human beings. With proper education, humans will set up a healthy relationship with AI products.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",154efb94-5e3d-41fa-aece-8a42d985daef,b14b4f85,20250625_100630
governance and regulation of AI,0.61370120587503,"AI should not replace real human relationships. I would suggest labeling, like on cigarette packs, warning and briefly explaining what AI is, and new legislation is definitely needed to regulate this area, including the need to introduce liability for developers of AI systems for severe psychological and other consequences.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",ba2b684d-7e72-454c-8585-3576cd1c3095,b14b4f85,20250625_100630
governance and regulation of AI,0.6092080543791107,Is AI safe,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",64df62cc-650c-4a19-b082-afb973f99889,b14b4f85,20250625_100630
governance and regulation of AI,0.6078500390759255,how we can be part of the formation of ai,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",465498b6-6e77-4ba3-85ed-9b4e9cf5d782,b14b4f85,20250625_100630
governance and regulation of AI,0.6078500390759255,how we can be part of the formation of ai,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",465498b6-6e77-4ba3-85ed-9b4e9cf5d782,b14b4f85,20250625_100630
governance and regulation of AI,0.6078500390759255,how we can be part of the formation of ai,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",465498b6-6e77-4ba3-85ed-9b4e9cf5d782,b14b4f85,20250625_100630
governance and regulation of AI,0.6078500390759255,how we can be part of the formation of ai,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",465498b6-6e77-4ba3-85ed-9b4e9cf5d782,b14b4f85,20250625_100630
governance and regulation of AI,0.6071340308599542,"Society should explicitly prohibit AI from replacing core areas of human emotional responsibility (such as guardianship and medical decision-making), and establish transparency, informed consent and ethical review mechanisms to ensure that emotional interactions do not exploit users or weaken real interpersonal relationships.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",7b145c53-5822-4349-b20a-32815cd1973f,b14b4f85,20250625_100630
governance and regulation of AI,0.6052081817514954,the society should not take all burden to AI,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",9e8967ef-70e7-4711-a77c-9a884b28d46d,b14b4f85,20250625_100630
governance and regulation of AI,0.6027780133236352,I express my gratitude to the team on discussing the arising global issues on AI,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",6a29c52f-d61f-44b3-aa47-2eb26117de7f,b14b4f85,20250625_100630
governance and regulation of AI,0.6023203604159677,someone should control this type of AI,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",8de7401e-d664-4702-9786-587be089c5fa,b14b4f85,20250625_100630
governance and regulation of AI,0.6020446468788976,"that should depend upon the person/people using ai. However, limits or vigilance should be kept on AI if it becomes abusive, expliotative or other anti-social behavior

",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",24724deb-8567-4753-bc6a-ac1925821e22,b14b4f85,20250625_100630
governance and regulation of AI,0.6013457757594326,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.6013274434417559,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.6013274434417559,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.6013274434417559,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.6013274434417559,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.6013274434417559,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.6013274434417559,"I know the programs that have been put into place to guide AI to interact with humans meet the regulations required, and its very unlikely for AI to go against the coded guidelines.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9ec9faa7-8ebe-4d25-9071-068b1aa8e4d7,b14b4f85,20250625_100630
governance and regulation of AI,0.5998394900657273,I believe that we should pay special attention to the legal aspect of using people's personal data and respecting individual rights when training and using AI,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",764e69dd-980d-40a4-a9b4-087c49e5fe35,b14b4f85,20250625_100630
governance and regulation of AI,0.5996559768624,"Artificial intelligence should not be involved in all roles involving judgment of ethical issues, or the involvement of artificial intelligence should be reduced.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",3f21abe1-37d9-4eeb-8f0a-c96b27521c96,b14b4f85,20250625_100630
governance and regulation of AI,0.598020818335426,Ensuring that AI does not destroy key elements of human society,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",c784f020-99af-4781-bfee-dc17ecbe50e3,b14b4f85,20250625_100630
governance and regulation of AI,0.5955837658609335,A bit more concerned about the future of AI capabilities ,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",d947cb12-081a-4c65-beb9-82a49eb27ca9,b14b4f85,20250625_100630
governance and regulation of AI,0.5930865029134242,People working on this for sure already know but it can't be stated enough that proper regulations for AI will be needed and is something that needs to be worked on NOW and not later. The impact AI will have if it's usable by ravenously capitalistic corporations without any social security net will be incredibly dangerous and an immense danger to social stability. It is already impacting peoples' daily lives and unjustly making people lose their jobs in situations where an AI makes no sense.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",05de2d79-fd72-4af1-96c8-cddbf479a582,b14b4f85,20250625_100630
governance and regulation of AI,0.5930865029134242,People working on this for sure already know but it can't be stated enough that proper regulations for AI will be needed and is something that needs to be worked on NOW and not later. The impact AI will have if it's usable by ravenously capitalistic corporations without any social security net will be incredibly dangerous and an immense danger to social stability. It is already impacting peoples' daily lives and unjustly making people lose their jobs in situations where an AI makes no sense.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",05de2d79-fd72-4af1-96c8-cddbf479a582,b14b4f85,20250625_100630
governance and regulation of AI,0.5920795116357247,somewhat positive  toward AI,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,cbe107c1-1e8e-4e8d-a5ff-255b4b0e3186,b14b4f85,20250625_100630
governance and regulation of AI,0.5905822227837236,"We need to introduce regulations on the use of AI. I strongly believe that AI, social media, etc., are having an adverse effect on mental health and causing apathy and cognitive decline. ",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",3ecab145-d26e-4d00-a3e1-42e2d46ae5ad,b14b4f85,20250625_100630
governance and regulation of AI,0.5882453837828963,"AI should be given a chance but with proper supervision before fully let to make judgement on it own. I don't think that limiting AI for some reasons is good, instead we should work on making it acceptable.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",d4d31d21-3e56-42cd-94a3-28b0f9e78d54,b14b4f85,20250625_100630
governance and regulation of AI,0.5879473351340531,"Society should establish clear boundaries to ensure AI companionship enhances—rather than replaces—human relationships, prioritizing transparency and preventing exploitative design. Additionally, safeguards must protect vulnerable users—such as children or the isolated—from over-reliance on AI, while enforcing ethical guidelines that preserve dignity, consent, and mental well-being in human-AI interaction",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",cd33e803-906a-4e98-ba61-c61fed9636b7,b14b4f85,20250625_100630
governance and regulation of AI,0.5863988893650725,"AI is designed to meet the needs of users, without third-party interference, and will theoretically act in the best interests of users.",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,c8b9dbaa-b547-4567-a334-fd9c9128b1fd,b14b4f85,20250625_100630
governance and regulation of AI,0.5863282946793364,"As AI usage becomes rampant, it would be nice to be more aware of what is happening so that discovery can bring more good things than harm",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",d1beb435-b951-4e8b-a531-9292c45dd27a,b14b4f85,20250625_100630
governance and regulation of AI,0.5850768134360866,I am worried about AI and the impact it will have on future generations,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",2e011878-a065-4ffb-97b5-96c1b1240389,b14b4f85,20250625_100630
governance and regulation of AI,0.5847578553819838,AI gives many people the opportunity to improve their lives. This opportunity is especially important for vulnerable groups. AI should not be banned or seriously restricted.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",6f9efd64-a974-44f0-b0ec-58496526e719,b14b4f85,20250625_100630
governance and regulation of AI,0.5847578553819838,AI gives many people the opportunity to improve their lives. This opportunity is especially important for vulnerable groups. AI should not be banned or seriously restricted.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",6f9efd64-a974-44f0-b0ec-58496526e719,b14b4f85,20250625_100630
governance and regulation of AI,0.5847578553819838,AI gives many people the opportunity to improve their lives. This opportunity is especially important for vulnerable groups. AI should not be banned or seriously restricted.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",6f9efd64-a974-44f0-b0ec-58496526e719,b14b4f85,20250625_100630
governance and regulation of AI,0.5847578553819838,AI gives many people the opportunity to improve their lives. This opportunity is especially important for vulnerable groups. AI should not be banned or seriously restricted.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",6f9efd64-a974-44f0-b0ec-58496526e719,b14b4f85,20250625_100630
governance and regulation of AI,0.5841586797496554,I fear governments and big corporations may use AI negatively for power and profit. ,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2411c457-c21a-4359-a974-7bb3058e1a9e,b14b4f85,20250625_100630
governance and regulation of AI,0.5837188835366808,"My current perspective is that AI should not be held in the hands of corporations to make a profit and mine data from human beings ever. We need to in parallel focus on building community and capacity with and without tech. It is useful but needs to be done in highly regulated checks and balances way.
",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",93f64eb4-8f88-4b19-9c2f-50db0e3959f0,b14b4f85,20250625_100630
governance and regulation of AI,0.5836130209431364,Ai is just a programming and I feel there should be boundaries between human nature and AI,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",0cc2967f-1e8a-46b7-b92b-021ae671bffd,b14b4f85,20250625_100630
governance and regulation of AI,0.5830631261168315,"The role of AI needs to be carefully considered based on age, occupation, and purpose",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",6e60014c-9cc6-4508-8674-4bec27a8fe4d,b14b4f85,20250625_100630
governance and regulation of AI,0.583060909126497,"Society needs to be aware that AI is a system not a human being, nor has it own judgemental control, everything is based on the data. Society must be aware of it, when it uses AI",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",999d23ad-3352-4830-b448-ca5b5695d764,b14b4f85,20250625_100630
governance and regulation of AI,0.5822545341733152,AI development carries risks that are currently not sufficiently taken into account when developing AI-based systems,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",9bde5b04-f92a-4483-a693-e9d056c781b3,b14b4f85,20250625_100630
governance and regulation of AI,0.5821742354685304,I think that informing society about artificial intelligence is important and that states should work on this.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",cf528e40-decb-4158-a12a-c785b0abce0b,b14b4f85,20250625_100630
governance and regulation of AI,0.5821742354685304,I think that informing society about artificial intelligence is important and that states should work on this.,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",cf528e40-decb-4158-a12a-c785b0abce0b,b14b4f85,20250625_100630
governance and regulation of AI,0.5820870961428094,"I am worried about the rapid development of AI because it involves too many ethical issues and many gray areas. In addition, because it develops too fast, many legal regulations cannot keep up. There are too many hidden dangers.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",69d255e1-e74f-4648-be5c-c67d7401b1c0,b14b4f85,20250625_100630
governance and regulation of AI,0.5818056542353527,I’m just wondering if and to what extent the public’s thoughts on AI are really being considered before advances in AI tech roll out. ,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",643a0be4-b096-42bc-928f-df48680b9f5b,b14b4f85,20250625_100630
governance and regulation of AI,0.5818056542353527,I’m just wondering if and to what extent the public’s thoughts on AI are really being considered before advances in AI tech roll out. ,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",643a0be4-b096-42bc-928f-df48680b9f5b,b14b4f85,20250625_100630
governance and regulation of AI,0.5818056542353527,I’m just wondering if and to what extent the public’s thoughts on AI are really being considered before advances in AI tech roll out. ,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",643a0be4-b096-42bc-928f-df48680b9f5b,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799964605015491,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5799819074610174,I believe the companies responsible for building AI(Chatbot) under a scrutiny to ensure what they create is right to be consumed by the society ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,e1f063a8-c87c-492b-b287-2c382baf1926,b14b4f85,20250625_100630
governance and regulation of AI,0.5795388989617156,"AI should be used as a tool, to simplify humain life, avoid mistake, be more productive, more scure, use the best for humain inteligence and experience so far faced by humanity. be strongly regulated by strict rul and avoid any kind of harmfulnes to humain",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",e0155a2b-5ea6-4dfc-9645-e7b0b71095a8,b14b4f85,20250625_100630
governance and regulation of AI,0.5792549313979422,AI should not manipulate humans and should act in the best interest of human,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",607ae52f-1800-4251-a64c-0ea058670e66,b14b4f85,20250625_100630
governance and regulation of AI,0.578816032582018,"AI is there to stay, it has it's positive and negative impacts. It is our duty to ensure AI doesn't divide us as humans as there are things which cannot be performed by AI. Thank you",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",6a29c52f-d61f-44b3-aa47-2eb26117de7f,b14b4f85,20250625_100630
governance and regulation of AI,0.5774486257836571,I do think the society should place moral virtues (incl. legal judgement) on AIs.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",dd4c2bd3-e72e-4f45-a491-584e772b4c28,b14b4f85,20250625_100630
governance and regulation of AI,0.576668677836868,"I think AI has the potential to be a good and wonderful thing, but the key is how it is implemented and regulated. AI should not be fed copyrighted content and be a parasite. AI should not take advantage of vulnerable people. AI should not have a part in creating vulnerable people and eroding human social skills by having AI companions advertised as being something normal. AI is good for education, it can help alleviate the workload of a teacher, but it can also be bad if used incorrectly.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",05de2d79-fd72-4af1-96c8-cddbf479a582,b14b4f85,20250625_100630
governance and regulation of AI,0.5756320707368614,"AI should not make decisions for humans

",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",9bde5b04-f92a-4483-a693-e9d056c781b3,b14b4f85,20250625_100630
governance and regulation of AI,0.5753735754489301,I think AI has the potential to positively impact society through bridging gaps in social and emotional engagement. Of course these need to be done without compromising critical guardrails in terms of legalities and user safety.,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,2b97c8d4-1904-4805-a8fc-4628ff799903,b14b4f85,20250625_100630
governance and regulation of AI,0.5742439802898892,"Yes, it should be kept, because you cannot give full authority to AI",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",e0cdf260-5c65-4212-8369-111745bcaeea,b14b4f85,20250625_100630
governance and regulation of AI,0.573999153017505,"Society should require clear disclosure that AI companions aren’t human, ban or strictly regulate erotic/romantic features to prevent unhealthy attachments, ensure data privacy and consent, limit AI’s role in critical emotional crises (always defer to trained professionals), and mandate human‑in‑the‑loop oversight to prevent manipulation or overreliance.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",0b82c749-fe32-421e-9a2a-f6c94e443a5d,b14b4f85,20250625_100630
governance and regulation of AI,0.5726615714754988,AI should not be allowed to make moral judgment which can be very biased and problematic creating potential issues.,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",0ee631df-de76-42fa-a188-273051f655d4,b14b4f85,20250625_100630
